Utility Characteristics,,,,IEEE Standard,,,,,,,,,Other Standard,,,,,,,,
Data Year,Utility Number,Utility Name,State,SAIDI With MED,SAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED,SAIFI Without MED,SAIFI With MED Minus LOS,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIDI Without MED,SAIFI With MED,SAIFI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2014,8104,Town of Hardwick,VT,.,.,.,.,.,.,.,.,,.,.,3.500,3.500,"4,343",N,,.,N
2014,8147,City of Harriman - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,8179,Harrison County Rural E M C,IN,271.800,96.200,265.200,1.660,1.080,1.580,"22,460",7.2,Y,.,.,.,.,.,,,.,
2014,8198,City of Harrisonburg - (VA),VA,.,.,.,.,.,.,.,.,N,3.000,3.000,0.059,0.059,"20,681",N,F,23.0,N
2014,8199,City of Harrisonville - (MO),MO,13.475,13.475,13.475,0.174,0.174,0.174,"4,704",12.5,Y,.,.,.,.,.,,,.,
2014,8210,Hart Electric Member Corp,GA,68.340,68.340,47.340,0.773,0.773,0.772,"35,386",12.5,Y,.,.,.,.,.,,,.,
2014,8212,Hartford Electric,WI,.,.,.,.,.,.,.,.,,3.483,0.000,0.035,0.000,"6,829",N,L,24.7,N
2014,8226,City of Hartselle,AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,8276,Havana Power & Light Company,FL,.,.,.,.,.,.,.,.,,12.990,12.990,0.120,0.120,"1,387",N,,12.0,N
2014,8283,Harrison County Rrl Elec Coop,IA,.,.,.,.,.,.,.,.,,50.000,34.000,0.860,0.690,"3,732",N,L,12.5,N
2014,8287,Hawaii Electric Light Co Inc,HI,.,.,.,.,.,.,.,.,,956.000,161.000,4.890,3.396,"82,872",N,L,13.8,N
2014,8288,City of Hawarden - (IA),IA,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,8298,Hawkeye Tri-County El Coop Inc,IA,116.745,91.459,116.745,0.870,0.716,0.870,"6,671",7.2,N,.,.,.,.,.,,,.,
2014,8319,Heartland Power Coop,IA,469.140,60.520,.,1.517,0.899,.,"5,197",15.0,N,.,.,.,.,.,,,.,
2014,8333,Haywood Electric Member Corp,NC,8.300,8.300,5.550,3.637,3.637,3.637,"26,343",12.5,N,.,.,.,.,.,,,.,
2014,8366,Heber Light & Power Company,UT,.,.,.,.,.,.,.,.,,84.000,.,1.200,.,"10,482",Y,L,12.4,N
2014,8447,Hendricks County Rural E M C,IN,125.400,113.900,94.100,1.110,1.100,0.840,"29,734",12.5,Y,.,.,.,.,.,,,.,
2014,8515,City of Hermiston,OR,.,.,.,.,.,.,"5,083",12.5,Y,150.720,150.720,1.761,1.761,"5,153",N,F,12.5,Y
2014,8548,City of Hickman,KY,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,8566,High Plains Power Inc,WY,.,.,.,.,.,.,.,.,N,181.000,181.000,0.974,0.974,"12,940",N,L,34.5,N
2014,8571,Town of High Point,NC,50.289,1.090,.,3.342,0.920,.,"40,533",12.4,Y,.,.,.,.,.,,,.,
2014,8620,"HILCO Electric Cooperative, Inc.",TX,2.527,1.764,2.313,1.000,1.000,1.000,"24,660",14.4,N,.,.,.,.,.,,,.,
2014,8699,Inland Power & Light Company,WA,.,.,.,.,.,.,.,.,,34.000,10.000,3.411,2.288,"39,577",N,O,12.5,Y
2014,8723,City of Holland,MI,38.677,28.381,38.677,0.569,0.495,0.569,"27,744",12.5,Y,.,.,.,.,.,,,.,
2014,8748,City of Holly Springs,MS,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,8761,Holmes-Wayne Electric Coop Inc,OH,384.800,364.560,280.627,2.457,2.364,1.980,"17,162",12.5,N,.,.,.,.,.,,,.,
2014,8764,"Holston Electric Coop, Inc",TN,.,.,.,.,.,.,.,.,,150.000,150.000,.,.,"30,238",N,,12.5,Y
2014,8770,City of Holton - (KS),KS,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,8773,"Holy Cross Electric Assn, Inc",CO,90.000,90.000,81.600,0.000,0.000,0.000,"55,644",24.9,N,.,.,.,.,.,,,.,
2014,8774,City of Holyoke - (MA),MA,47.310,47.310,47.310,0.510,0.510,0.510,"17,315",34.5,N,.,.,.,.,.,,,.,
2014,8786,Horry Electric Coop Inc,SC,544.260,64.740,540.840,1.565,0.822,1.537,"69,309",25.0,Y,.,.,.,.,.,,,.,
2014,8795,City of Homestead - (FL),FL,.,.,.,.,.,.,.,.,,289.720,289.720,2.713,2.713,"23,032",N,L,13.2,N
2014,8796,City of Hingham - (MA),MA,.,.,.,.,.,.,.,.,,0.337,0.337,0.008,0.008,"10,000",Y,L,13.8,N
2014,8840,City of Hope,AR,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,8846,City of Hopkinsville,KY,.,.,.,.,.,.,.,.,,.,.,.,.,.,,L,.,
2014,8898,Houston County Elec Coop Inc,TX,.,.,.,.,.,.,.,.,,"1,066.700",379.700,3.700,2.500,"20,653",N,L,25.0,Y
2014,8901,CenterPoint Energy,TX,120.280,104.680,120.170,1.410,1.240,1.410,"2,495,090",35.0,Y,.,.,.,.,.,,,.,
2014,8924,Howard Greeley Rural P P D,NE,.,.,.,.,.,.,.,.,N,.,.,.,.,.,N,,.,N
2014,8972,City of Hudson - (OH),OH,6.800,.,3.720,0.173,.,0.090,"6,700",69.0,Y,.,.,.,.,.,,,.,
2014,8973,Town of Hudson - (MA),MA,.,.,.,.,.,.,.,.,,36.000,10.000,0.320,0.120,"12,716",N,L,13.8,N
2014,9023,City of Humboldt,TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,9087,Town of Huntersville - (NC),NC,.,.,.,.,.,.,.,.,,54.000,.,1.200,.,"4,836",N,L,12.5,N
2014,9094,City of Huntsville - (AL),AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,9096,City of Lafayette - (LA),LA,.,.,.,.,.,.,.,.,,61.000,61.000,0.970,0.970,"65,313",N,L,15.0,Y
2014,9124,Hustisford Utilities,WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,9187,City of Idaho Falls - (ID),ID,0.701,0.426,.,0.430,0.245,.,"27,555",12.5,Y,.,.,.,.,.,,,.,
2014,9191,Idaho Power Co,ID,151.690,126.610,133.220,1.190,1.080,1.030,"493,581",34.5,Y,.,.,.,.,.,,,.,
2014,9191,Idaho Power Co,OR,205.900,203.260,159.890,1.630,1.590,1.340,"18,500",34.5,Y,.,.,.,.,.,,,.,
2014,9209,Illinois Rural Electric Coop,IL,.,.,.,.,.,.,.,12.5,N,.,.,.,.,.,,,.,
2014,9216,Imperial Irrigation District,CA,65.000,43.000,59.000,1.000,1.000,1.000,"150,382",35.0,N,.,.,.,.,.,,,.,
2014,9217,City of Imperial,NE,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,9230,City of Independence - (IA),IA,70.397,70.397,70.397,1.018,1.018,1.018,"3,187",12.5,N,.,.,.,.,.,,,.,
2014,9231,City of Independence - (MO),MO,.,.,.,.,.,.,.,.,,68.000,49.000,0.701,0.586,"55,794",Y,F,13.2,Y
2014,9273,Indianapolis Power & Light Co,IN,189.980,56.710,186.629,0.960,0.710,0.930,"477,635",13.2,Y,.,.,.,.,.,,,.,
2014,9275,Indianola Municipal Utilities,IA,.,.,.,.,.,.,.,.,,11.500,11.500,0.056,0.056,"5,897",,,13.2,
2014,9292,Inter County Energy Coop Corp,KY,582.150,109.970,507.690,2.730,1.180,1.610,"25,678",24.9,N,.,.,.,.,.,,,.,
2014,9324,Indiana Michigan Power Co,IN,305.900,127.500,285.700,0.963,0.771,0.868,"456,997",35.0,Y,.,.,.,.,.,,,.,
2014,9324,Indiana Michigan Power Co,MI,"1,078.600",286.900,968.700,1.685,1.299,1.499,"127,230",35.0,Y,.,.,.,.,.,,,.,
2014,9331,Intercounty Electric Coop Assn,MO,136.887,136.887,136.887,1.314,1.314,1.314,"30,012",12.4,Y,.,.,.,.,.,,,.,
2014,9336,Intermountain Rural Elec Assn,CO,.,.,.,.,.,.,.,.,,59.000,50.000,0.600,0.563,"145,641",N,,12.0,N
2014,9417,Interstate Power and Light Co,IA,.,.,.,.,.,.,.,.,,200.000,95.000,1.160,0.960,"473,834",N,F,25.0,N
2014,9417,Interstate Power and Light Co,MN,.,.,.,.,.,.,.,.,,108.000,94.000,0.630,0.580,"41,828",N,F,25.0,N
2014,9425,Iowa Lakes Electric Coop,IA,58.585,28.899,49.461,0.619,0.388,0.437,"12,464",12.5,N,.,.,.,.,.,,,.,
2014,9475,Itasca-Mantrap Co-op Electrical Assn,MN,277.250,155.360,239.750,2.480,1.820,1.940,"11,504",12.5,Y,.,.,.,.,.,,,.,
2014,9575,Jackson Energy Coop Corp - (KY),KY,506.150,178.740,6.000,2.144,1.660,2.144,"49,631",12.5,Y,.,.,.,.,.,,,.,
2014,9576,Jackson County Rural E M C - (IN),IN,1.810,1.677,1.470,1.318,1.213,0.895,"24,100",12.5,Y,.,.,.,.,.,,,.,
2014,9598,City of Jackson - (OH),OH,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,9601,Jackson Electric Member Corp - (GA),GA,68.950,62.600,64.820,0.981,0.884,0.873,"209,669",35.0,Y,.,.,.,.,.,,,.,
2014,9603,City of Jackson - (MO),MO,193.026,193.026,193.026,3.300,3.300,3.300,"6,978",12.5,N,.,.,.,.,.,,,.,
2014,9605,Jackson Purchase Energy Corporation,KY,122.452,122.452,118.446,1.616,1.616,1.466,"29,114",14.0,N,.,.,.,.,.,,,.,
2014,9612,City of Jackson - (TN),TN,.,.,.,.,.,.,.,.,,81.980,.,0.979,.,"35,275",N,,12.0,Y
2014,9613,City of Lebanon - (IN),IN,159.020,.,.,1.732,.,.,"8,886",7.2,N,159.000,.,1.732,.,"8,886",N,L,7.2,N
2014,9616,Beaches Energy Services,FL,15.140,.,0.761,.,.,.,"34,707",27.0,N,.,.,.,.,.,,,.,
2014,9617,JEA,FL,.,.,.,.,.,.,.,.,,92.000,92.000,2.000,2.000,"447,233",N,L,26.4,Y
2014,9667,City of Jasper - (IN),IN,.,.,.,.,.,.,.,.,,10.000,10.000,0.300,0.300,"7,192",N,F,13.2,N
2014,9668,"Jasper-Newton Elec Coop, Inc",TX,594.610,475.190,568.590,4.900,4.400,4.700,"21,896",24.9,Y,.,.,.,.,.,,,.,
2014,9682,"Jefferson Davis Elec Coop, Inc",LA,.,.,.,.,.,.,.,.,,6.000,2.000,2.900,1.300,"9,715",N,O,14.4,N
2014,9689,Jefferson Electric Member Corp,GA,"2,899.800",127.420,"2,892.670",3.360,1.678,3.110,"33,170",14.0,Y,.,.,.,.,.,,,.,
2014,9690,Jefferson Utilities,WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,9697,City of Jellico,KY,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,9697,City of Jellico,KY,.,.,.,.,.,.,.,.,,.,.,.,.,.,,L,.,
2014,9697,City of Jellico,TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,9697,City of Jellico,TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,L,.,
2014,9699,"Jemez Mountains Elec Coop, Inc",NM,252.260,252.260,236.950,1.170,1.170,0.000,"31,000",14.4,N,.,.,.,.,.,,,.,
2014,9726,Jersey Central Power & Lt Co,NJ,170.340,125.910,161.100,1.230,1.150,1.090,"1,099,622",34.5,Y,.,.,.,.,.,,,.,
2014,9739,Joe Wheeler Elec Member Corp,AL,.,.,.,.,.,.,.,.,,4.910,.,2.490,.,"42,319",N,,13.0,Y
2014,9750,Jo-Carroll Energy Coop Inc,IL,.,.,.,.,.,.,.,.,,162.000,.,1.110,.,"21,696",Y,L,35.0,N
2014,9777,Johnson City - (TN),TN,34.100,28.700,34.100,0.513,0.486,0.513,"75,609",12.5,Y,.,.,.,.,.,,L,.,
2014,9778,Johnson County Rural E M C,IN,96.200,29.600,94.100,1.140,0.388,1.080,"25,132",12.5,N,.,.,.,.,.,,,.,
2014,9837,Jones-Onslow Elec Member Corp,NC,.,.,.,.,.,.,.,.,,84.000,.,1.216,.,"71,579",N,F,12.4,Y
2014,9922,Jump River Electric Coop Inc,WI,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,9936,Juneau Utility Comm,WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,9964,Kenergy Corp,KY,126.000,98.540,124.200,1.700,1.610,1.700,"55,866",14.4,Y,.,.,.,.,.,,,.,
2014,9991,Kandiyohi Power Coop,MN,90.050,90.050,90.050,1.030,1.030,1.030,"8,335",12.5,Y,.,.,.,.,.,,,.,
2014,9996,City of Kansas City - (KS),KS,382.964,266.177,339.517,3.020,2.575,2.411,"57,327",15.0,Y,.,.,.,.,.,,,.,
2014,10000,Kansas City Power & Light Co,KS,113.060,75.330,112.990,0.857,0.721,0.855,"254,226",34.0,Y,.,.,.,.,.,,,.,
2014,10000,Kansas City Power & Light Co,MO,156.120,96.950,156.120,1.158,0.945,1.158,"278,406",34.0,Y,.,.,.,.,.,,,.,
2014,10005,Kansas Gas & Electric Co,KS,105.720,99.520,95.830,1.140,1.101,1.037,"318,213",34.0,N,.,.,.,.,.,,,.,
2014,10009,Karnes Electric Coop Inc,TX,.,.,.,.,.,.,.,.,,66.000,62.000,0.621,0.582,"17,272",N,F,7.2,N
2014,10019,Kaw Valley Electric Coop Inc,KS,319.200,319.200,262.000,.,.,.,"9,376",.,Y,.,.,.,.,.,,,.,
2014,10035,Kansas Municipal Energy Agency,KS,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,10056,City of Kaukauna,WI,14.000,14.000,14.000,0.170,0.170,0.170,"14,807",34.5,N,.,.,.,.,.,,,.,
2014,10063,Kaysville City Corporation,UT,.,.,.,.,.,.,.,.,,107.000,.,0.867,.,"8,984",Y,,12.0,N
2014,10071,Kauai Island Utility Cooperative,HI,.,.,.,.,.,.,.,.,,104.000,.,2.699,.,"36,839",N,L,12.5,N
2014,10170,"Kiamichi Electric Coop, Inc",OK,247.200,247.200,173.000,1.930,1.930,1.400,"21,313",24.9,N,.,.,.,.,.,,,.,
2014,10171,Kentucky Utilities Co,KY,193.990,100.460,156.540,1.367,1.007,1.000,"513,701",34.5,Y,.,.,.,.,.,,,.,
2014,10171,Kentucky Utilities Co,VA,313.990,141.350,242.680,1.876,1.319,1.485,"28,526",34.5,Y,.,.,.,.,.,,,.,
2014,10210,Ketchikan Public Utilities,AK,.,.,.,.,.,.,.,.,N,648.000,648.000,6.100,6.100,"7,471",N,L,12.5,N
2014,10226,City of Key West - (FL),FL,.,.,.,.,.,.,.,.,,.,54.000,.,1.140,"30,837",N,L,13.8,Y
2014,10331,Kingsport Power Co,TN,299.000,215.800,290.800,1.681,1.495,1.627,"47,216",35.0,Y,.,.,.,.,.,,,.,
2014,10345,City of Kinston - (NC),NC,107.730,107.730,107.730,1.137,1.137,1.137,"11,645",12.4,N,.,.,.,.,.,,,.,
2014,10376,Kissimmee Utility Authority,FL,.,.,.,.,.,.,.,.,,52.000,52.000,0.980,0.980,"69,726",N,L,13.2,Y
2014,10393,PUD No 1 of Klickitat County,WA,.,.,.,.,.,.,.,.,,6.000,6.000,1.070,1.070,"12,486",N,L,12.5,N
2014,10421,Knoxville Utilities Board,TN,3.380,1.570,3.380,1.510,1.140,1.510,"196,871",13.0,Y,.,.,.,.,.,,,.,
2014,10448,Kosciusko County Rural E M C,IN,.,.,.,.,.,.,.,.,,5.000,4.000,1.670,1.400,"17,667",N,L,12.5,Y
2014,10454,Kootenai Electric Cooperative,ID,.,.,.,.,.,.,.,.,,386.000,187.200,1.830,1.360,"22,961",Y,O,0.1,Y
2014,10508,Village of L'Anse - (MI),MI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,10539,"La Plata Electric Assn, Inc",CO,131.953,65.843,114.907,1.464,0.956,1.295,"41,077",12.0,Y,.,.,.,.,.,,,.,
2014,10562,Lagrange County Rural E M C,IN,.,.,.,.,.,.,.,.,,136.000,75.000,1.860,1.430,"7,019",N,F,15.0,N
2014,10579,City of LaFollette,TN,8.790,5.360,.,4.110,3.370,.,"21,551",12.5,Y,.,.,.,.,.,,,.,
2014,10596,City of Lake Crystal - (MN),MN,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,10599,"Lake Region Electric Coop, Inc - (OK)",OK,178.777,178.777,161.501,1.883,1.883,1.586,"24,184",12.5,Y,.,.,.,.,.,,,.,
2014,10603,"Laclede Electric Coop, Inc",MO,.,.,.,.,.,.,.,.,,8.000,2.000,1.880,1.690,"36,486",N,F,12.4,Y
2014,10605,Lake Mills Light & Water,WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,10618,Lake Region Electric Cooperative - (MN),MN,241.110,132.190,177.820,2.120,1.280,1.530,"26,571",12.5,Y,.,.,.,.,.,,,.,
2014,10623,City of Lakeland - (FL),FL,.,.,.,.,.,.,.,.,,69.000,69.000,1.293,1.293,"129,479",N,L,12.5,N
2014,10624,Southern Rivers Energy,GA,"1,379.010",201.500,"1,364.290",3.133,1.700,.,"18,701",24.9,Y,.,.,.,.,.,,,.,
2014,10625,"Lamb County Electric Coop, Inc",TX,.,.,.,.,.,.,.,.,,6.000,6.000,.,.,"11,108",N,L,.,N
2014,10681,Lane Electric Coop Inc,OR,.,.,.,.,.,.,.,.,,"7,025.000",307.000,2.290,.,"10,233",N,L,12.4,Y
2014,10697,Lake Country Power,MN,792.650,212.550,773.830,3.035,1.709,2.928,"48,511",24.9,N,.,.,.,.,.,,,.,
2014,10704,City of Lansing - (MI),MI,.,.,.,.,.,.,.,.,,166.000,81.000,0.890,0.830,"96,489",N,F,13.2,Y
2014,10724,Lassen Municipal Utility District,CA,.,.,.,.,.,.,.,.,,124.000,124.000,2.400,2.400,"12,063",N,O,14.4,N
2014,10768,"Laurens Electric Coop, Inc",SC,104.270,72.400,99.500,0.950,0.820,0.900,"51,524",14.4,Y,.,.,.,.,.,,,.,
2014,10798,Lawrenceburg Municipal Utils,IN,30.000,.,.,1.160,.,.,"3,470",34.5,N,.,.,.,.,.,,,.,
2014,10799,City of Lawrenceburg,TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,10801,"Leavenworth-Jefferson E C, Inc",KS,284.000,284.000,194.250,.,.,.,"8,181",.,Y,.,.,.,.,.,,,.,
2014,10814,City of Le Sueur - (MN),MN,22.000,.,22.000,0.000,.,0.000,"2,221",12.0,N,22.000,.,0.000,.,"2,221",Y,L,12.0,N
2014,10817,"Lea County Electric Coop, Inc",NM,.,.,.,.,.,.,.,.,,86.550,0.000,1.290,0.000,"11,449",N,,24.9,N
2014,10817,"Lea County Electric Coop, Inc",TX,.,.,.,.,.,.,.,.,,132.000,0.000,1.170,0.000,"4,452",N,L,24.9,N
2014,10857,"Lee County Electric Coop, Inc",FL,.,.,.,.,.,.,.,.,,75.000,75.000,1.200,1.200,"211,426",Y,F,24.9,Y
2014,10868,City of Leesburg - (FL),FL,.,.,.,.,.,.,.,.,,167.000,167.000,1.930,1.930,"22,775",Y,L,12.5,N
2014,10879,Lehi City Corporation,UT,.,.,.,.,.,.,.,.,,40.000,4.000,0.460,0.430,"15,558",N,L,12.5,N
2014,10906,City of Lenoir - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,10908,City of Lenox - (IA),IA,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,10944,PUD No 1 of Lewis County,WA,613.616,282.885,605.824,3.365,1.985,2.934,"30,800",25.0,N,.,.,.,.,.,,,.,
2014,10960,City of Lewisburg - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,10966,City of Lexington - (NC),NC,.,.,.,.,.,.,.,.,,0.000,0.000,0.139,0.105,"19,116",Y,L,12.5,Y
2014,10968,City of Lexington - (TN),TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11011,Licking Valley Rural E C C,KY,.,.,.,.,.,.,.,.,,"12,299.000","5,248.000",72.245,48.445,"17,292",N,L,7.2,N
2014,11018,Lincoln Electric System,NE,26.900,21.600,26.900,0.390,0.330,0.390,"127,605",35.0,N,.,.,.,.,.,,,.,
2014,11053,Linn County REC,IA,272.000,111.000,0.000,1.780,1.410,0.000,"25,356",12.5,Y,.,.,.,.,.,,,.,
2014,11064,Litchfield Public Utilities,MN,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,11124,City of Lodi - (CA),CA,.,.,.,.,.,.,.,.,,12.000,12.000,0.363,0.363,"23,496",N,F,60.0,N
2014,11125,City of Lodi - (WV),WI,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11135,City of Logan - (UT),UT,5.100,2.848,2.247,0.074,0.049,0.025,"20,175",46.0,N,.,.,.,.,.,,,.,
2014,11142,City of Logansport - (IN),IN,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,N
2014,11171,Long Island Power Authority,NY,65.300,65.300,65.300,0.770,0.770,0.770,"1,113,474",13.0,Y,.,.,.,.,.,,,.,
2014,11187,City of Longmont,CO,.,.,.,.,.,.,.,.,,23.000,23.000,0.500,0.500,"40,798",N,F,12.5,N
2014,11200,"Lorain-Medina R E C, Inc",OH,129.540,129.540,128.880,.,.,.,"16,072",12.5,Y,.,.,.,.,.,,,.,
2014,11203,Logan County Coop Power & Light,OH,49.700,49.700,49.700,.,.,.,"4,600",12.5,Y,.,.,.,.,.,,,.,
2014,11204,Los Alamos County,NM,33.000,27.420,32.640,0.610,0.510,0.600,"9,010",13.2,N,.,.,.,.,.,,,.,
2014,11208,Los Angeles Department of Water & Power,CA,77.690,77.690,.,0.650,0.650,.,"1,596,912",34.5,N,.,.,.,.,.,,,.,
2014,11222,Loudon Utilities Board,TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11241,Entergy Louisiana LLC,LA,.,125.500,270.900,.,1.106,1.259,"687,052",34.5,Y,.,.,.,.,.,,,.,
2014,11247,Louisville Electric System,MS,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11249,Louisville Gas & Electric Co,KY,160.920,75.040,158.620,1.181,0.917,1.156,"398,041",34.5,Y,.,.,.,.,.,,,.,
2014,11251,Loup River Public Power Dist,NE,.,.,.,.,.,.,.,.,,18.000,.,15.000,0.200,"19,660",N,L,12.5,N
2014,11256,City of Loveland - (CO),CO,26.020,26.020,26.020,0.320,0.320,0.320,"33,447",12.5,N,.,.,.,.,.,,,.,
2014,11291,Lumbee River Elec Member Corp,NC,151.312,89.174,150.972,1.299,1.121,1.287,"65,423",25.0,Y,.,.,.,.,.,,,.,
2014,11298,Lyon Rural Electric Coop,IA,64.050,64.050,51.390,1.190,1.190,0.670,"2,147",7.2,N,.,.,.,.,.,,,.,
2014,11334,"Lyon-Coffey Electric Coop, Inc",KS,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11345,Lyon-Lincoln Electric Coop Inc,MN,332.000,332.000,230.000,0.108,0.108,0.028,"3,959",12.4,N,.,.,.,.,.,,,.,
2014,11355,"Lynches River Elec Coop, Inc",SC,95.300,95.300,95.300,1.180,1.180,1.180,"20,591",24.9,Y,.,.,.,.,.,,,.,
2014,11359,Village of Lyndonville - (VT),VT,.,.,.,.,.,.,.,.,N,.,.,1.500,1.500,"5,520",Y,F,12.5,N
2014,11364,"Lyntegar Electric Coop, Inc",TX,319.210,319.050,282.690,.,.,.,"22,437",14.4,Y,.,.,.,.,.,N,O,.,Y
2014,11458,City of Macon - (MS),MS,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11460,City of Macon - (MO),MO,49.000,49.000,49.000,14.000,14.000,14.000,"3,146",13.0,N,.,.,.,.,.,,,.,
2014,11477,Town of Madison - (ME),ME,.,.,.,.,.,.,.,35.0,N,.,.,.,.,.,,,.,
2014,11479,Madison Gas & Electric Co,WI,51.200,26.750,51.000,0.390,0.327,0.384,"144,041",13.8,Y,.,.,.,.,.,,,.,
2014,11481,City of Madison - (NE),NE,.,.,.,.,.,.,.,.,N,.,.,.,.,.,,,.,
2014,11501,Magic Valley Electric Coop Inc,TX,68.000,67.000,65.000,.,.,.,"104,822",12.4,Y,.,.,.,.,.,,,.,
2014,11519,Magnolia Electric Power Assn,MS,23.800,.,18.800,.,.,.,"30,899",15.0,Y,.,.,.,.,.,,,.,
2014,11560,City of Manassas - (VA),VA,2.760,2.760,.,0.040,0.040,.,"15,837",13.2,N,.,.,.,.,.,,,.,
2014,11571,Manitowoc Public Utilities,WI,17.676,8.164,17.676,0.265,0.128,0.265,"17,521",13.2,N,.,.,.,.,.,,,.,
2014,11586,Town of Mansfield - (MA),MA,8.732,8.732,8.732,0.080,0.080,0.080,"9,682",15.0,N,.,.,.,.,.,,,.,
2014,11611,City of Maquoketa - (IA),IA,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11646,City of Marietta - (GA),GA,94.259,93.478,94.259,1.302,1.290,1.302,"43,271",25.0,Y,.,.,.,.,.,,,.,
2014,11693,"Marlboro Electric Coop, Inc",SC,289.360,121.560,289.360,2.290,1.280,2.290,"6,493",.,Y,.,.,.,.,.,,,.,
2014,11701,City of Marquette - (MI),MI,85.600,85.600,.,1.220,1.220,.,"16,581",12.5,N,.,.,.,.,.,,,.,
2014,11714,Marshall-De Kalb Electric Coop,AL,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11731,City of Marshall - (MN),MN,.,.,.,.,.,.,.,.,,2.000,2.000,0.028,0.028,"6,570",N,O,13.8,N
2014,11732,City of Marshall - (MO),MO,.,.,.,.,.,.,.,.,,35.000,35.000,0.570,0.570,"6,000",N,L,13.2,Y
2014,11740,City of Marshfield - (WI),WI,10.450,4.660,10.450,0.612,0.470,0.612,"13,233",13.2,N,.,.,.,.,.,,,.,
2014,11788,Consumers Energy,IA,71.400,71.400,41.400,0.840,0.840,0.580,"6,355",12.5,N,.,.,.,.,.,,,.,
2014,11789,Maryville Utilities,TN,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11804,Massachusetts Electric Co,MA,143.630,96.830,143.580,1.120,0.964,1.120,"1,273,077",69.0,Y,.,.,.,.,.,,,.,
2014,11811,Town of Massena - (NY),NY,.,.,.,.,.,.,.,.,,9.000,9.000,0.240,0.240,"9,300",N,F,25.0,N
2014,11824,Matanuska Electric Assn Inc,AK,242.100,189.700,52.400,1.770,1.280,1.660,"59,528",14.4,Y,.,.,.,.,.,,,.,
2014,11843,Maui Electric Co Ltd,HI,.,.,.,.,.,.,.,.,,188.390,103.700,2.567,1.545,"69,825",N,L,12.5,Y
2014,11871,City of Mayfield Plant Board,KY,.,.,.,.,.,.,.,.,,.,.,.,.,.,,,.,
2014,11910,McLeod Cooperative Power Assn,MN,75.000,75.000,49.000,1.100,1.100,0.700,"6,599",7.2,N,.,.,.,.,.,,,.,
2014,12186,McMinnville Electric System,TN,.,.,.,.,.,.,.,.,,1.080,1.080,0.040,0.040,"8,009",N,,13.0,N
2014,12187,City of McMinnville - (OR),OR,.,.,.,.,.,.,.,.,,49.000,0.000,0.435,0.000,"15,492",N,L,12.5,N
2014,12199,Montana-Dakota Utilities Co,MT,.,.,.,.,.,.,.,.,,43.140,.,0.209,.,"25,280",N,F,22.0,N
