Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2014,58161,Viridian Energy LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,"21,579.9","173,442","17,818","8,552.1","76,467","2,527",0.0,0,0,0.0,0,0,"30,132.0","249,909","20,345"
2014,58161,Viridian Energy LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,"24,365.3","213,544","25,742","16,086.2","170,468","5,507",0.0,0,0,0.0,0,0,"40,451.5","384,012","31,249"
2014,58162,Viridian Energy PA LLC,B,Energy,O,DC,Retail Power Marketer,PJM,375.9,"3,043",354,106.9,835,28,0.0,0,0,0.0,0,0,482.8,"3,878",382
2014,58162,Viridian Energy PA LLC,B,Energy,O,DE,Retail Power Marketer,PJM,"2,684.8","21,237","1,522",509.5,"4,522",121,0.0,0,0,0.0,0,0,"3,194.3","25,759","1,643"
2014,58162,Viridian Energy PA LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"17,866.8","193,889","22,818","8,166.7","105,137","3,475",0.0,0,0,0.0,0,0,"26,033.5","299,026","26,293"
2014,58162,Viridian Energy PA LLC,B,Energy,O,MD,Retail Power Marketer,PJM,"23,049.9","152,125","11,702","4,007.5","28,084","1,227",0.0,0,0,0.0,0,0,"27,057.4","180,209","12,929"
2014,58162,Viridian Energy PA LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"78,778.4","506,124","52,748","20,600.6","149,952","5,196",0.0,0,0,0.0,0,0,"99,379.0","656,076","57,944"
2014,58162,Viridian Energy PA LLC,B,Energy,O,OH,Retail Power Marketer,PJM,0.3,3,4,.,.,.,.,.,.,.,.,.,0.3,3,4
2014,58162,Viridian Energy PA LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"11,537.4","76,387","7,262","4,086.4","26,443","1,069",0.0,0,0,0.0,0,0,"15,623.8","102,830","8,331"
2014,58181,"Stream Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"3,714.0","40,158","5,752",369.0,"3,963",136,.,.,.,.,.,.,"4,083.0","44,121","5,888"
2014,58196,"C. N. Brown Electricity, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,779.3,"10,020","1,333","2,860.1","32,441",493,0.0,0,0,0.0,0,0,"3,639.4","42,461","1,826"
2014,58204,"HOP Energy, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"2,461.6","21,033","2,455",844.3,"7,732",220,.,.,.,.,.,.,"3,305.9","28,765","2,675"
2014,58204,"HOP Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,281.8,"2,814",364,53.3,392,5,.,.,.,.,.,.,335.1,"3,206",369
2014,58204,"HOP Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,195.6,"1,963",233,40.5,447,15,.,.,.,.,.,.,236.1,"2,410",248
2014,58204,"HOP Energy, LLC",B,Energy,O,NY,Retail Power Marketer,PJM,.,.,.,291.2,"3,929",15,.,.,.,.,.,.,291.2,"3,929",15
2014,58204,"HOP Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"4,373.4","52,888","4,916",131.6,"1,645",85,.,.,.,.,.,.,"4,505.0","54,533","5,001"
2014,58248,"EnergyMark, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,537.8,"7,697",961,"6,732.8","97,428","1,236","6,619.0","96,302",65,.,.,.,"13,889.6","201,427","2,262"
2014,58263,V247 Power Corporation,D,Bundled,O,TX,Retail Power Marketer,ERCO,"10,233.8","107,896","8,395","1,138.4","15,871",298,0.0,0,0,0.0,0,0,"11,372.2","123,767","8,693"
2014,58314,"Palmco Power IL, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"7,546.0","60,643","7,684",33.0,358,17,.,.,.,.,.,.,"7,579.0","61,001","7,701"
2014,58339,"XOOM Energy Pennsylvania, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"12,504.4","109,837","11,709","9,438.4","82,639","2,805",0.0,0,0,0.0,0,0,"21,942.8","192,476","14,514"
2014,58364,New Brunswick Power Generation Corp.,B,Energy,O,ME,Retail Power Marketer,NBSO,"30,269.0","412,131","43,393","4,492.8","58,020","6,198","6,505.2","79,199",3,.,.,.,"41,267.0","549,350","49,594"
2014,58364,New Brunswick Power Generation Corp.,B,Energy,O,ME,Retail Power Marketer,ISNE,"94,906.7","1,551,656","504,040",.,.,.,.,.,.,0.0,0,0,"94,906.7","1,551,656","504,040"
2014,58367,"XOOM Energy New York, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"23,982.2","159,750","30,071","21,060.8","140,197","6,225",0.0,0,0,0.0,0,0,"45,043.0","299,947","36,296"
2014,58457,"EDF Industrial Power Services (CA), LLC",B,Energy,O,CA,Retail Power Marketer,CISO,.,.,.,.,.,.,"23,575.0","398,426",4,.,.,.,"23,575.0","398,426",4
2014,58458,Silver State Energy Association,B,Energy,O,NV,Retail Power Marketer,NEVP,0.0,0,0,"69,919.7","1,000,339",7,0.0,0,0,0.0,0,0,"69,919.7","1,000,339",7
2014,58476,"Stream Energy Columbia, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,536.0,"5,775",660,317.0,"3,946",56,.,.,.,.,.,.,853.0,"9,721",716
2014,58630,"XOOM Energy Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,"1,813.5","14,838","2,697",628.1,"5,439",262,0.0,0,0,0.0,0,0,"2,441.6","20,277","2,959"
2014,58631,"XOOM Energy Rhode Island, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,455.8,"4,234",561,75.3,692,47,0.0,0,0,0.0,0,0,531.1,"4,926",608
2014,58632,"XOOM Energy Delaware, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,"1,337.4","12,000","1,238",353.8,"3,125",101,0.0,0,0,0.0,0,0,"1,691.2","15,125","1,339"
2014,58633,"XOOM Energy New Hampshire, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,303.3,"2,862",464,142.6,"1,235",168,0.0,0,0,0.0,0,0,445.9,"4,097",632
2014,58663,Respond Power LLC,B,Energy,O,IL,Retail Power Marketer,MISO,"1,985.0","14,622","2,545",805.0,"5,912",883,0.0,0,0,0.0,0,0,"2,790.0","20,534","3,428"
2014,58663,Respond Power LLC,B,Energy,O,MD,Retail Power Marketer,PJM,"9,010.0","64,989","8,309",113.0,"1,209",26,0.0,0,0,0.0,0,0,"9,123.0","66,198","8,335"
2014,58663,Respond Power LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"5,771.0","43,683","5,882","11,331.0","122,347","1,642",0.0,0,0,0.0,0,0,"17,102.0","166,030","7,524"
2014,58663,Respond Power LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"62,860.0","420,709","47,920","5,297.0","46,724","1,032",0.0,0,0,0.0,0,0,"68,157.0","467,433","48,952"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"72,408.0","523,155","52,679","6,832.4","48,751","2,181",.,.,.,.,.,.,"79,240.4","571,906","54,860"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"12,343.0","104,375","12,144",679.3,"6,124",285,.,.,.,.,.,.,"13,022.3","110,499","12,429"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"13,641.3","106,046","10,130",630.9,"4,071",215,.,.,.,.,.,.,"14,272.2","110,117","10,345"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,"6,010.0","68,195","7,677",381.7,"4,947",270,.,.,.,.,.,.,"6,391.7","73,142","7,947"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,"33,621.0","298,730","39,706","2,659.4","22,872","1,543",.,.,.,.,.,.,"36,280.4","321,602","41,249"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"51,546.7","322,326","31,111","2,370.6","15,411",650,.,.,.,.,.,.,"53,917.3","337,737","31,761"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"28,703.9","253,216","25,256","1,621.1","14,361",629,.,.,.,.,.,.,"30,325.0","267,577","25,885"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"9,484.5","117,600","9,340",331.7,"4,162",168,.,.,.,.,.,.,"9,816.2","121,762","9,508"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"53,741.1","452,858","39,416","4,126.8","26,704","1,075",.,.,.,.,.,.,"57,867.9","479,562","40,491"
2014,58667,"North American Power and Gas, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,"14,521.8","140,283","15,171","1,126.1","13,043",518,.,.,.,.,.,.,"15,647.9","153,326","15,689"
2014,58667,"North American Power and Gas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,125.1,"1,004",837,.,.,.,.,.,.,.,.,.,125.1,"1,004",837
2014,58683,Everyday Energy LLC,B,Energy,O,IL,Retail Power Marketer,PJM,502.5,"7,054",833,0.1,1,1,0.0,0,0,0.0,0,0,502.6,"7,055",834
2014,58683,Everyday Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"2,538.8","25,296","2,834",30.6,457,17,0.0,0,0,0.0,0,0,"2,569.4","25,753","2,851"
2014,58683,Everyday Energy LLC,B,Energy,O,OH,Retail Power Marketer,PJM,"1,395.7","17,062","1,553",0.5,10,1,0.0,0,0,0.0,0,0,"1,396.2","17,072","1,554"
2014,58708,EDF Industrial Power Services (OH),B,Energy,O,OH,Retail Power Marketer,PJM,.,.,.,.,.,.,"52,617.0","963,404",2,.,.,.,"52,617.0","963,404",2
2014,58747,"Provider Power MASS, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"1,254.7","14,428","1,784",266.5,"3,012",106,0.0,0,0,0.0,0,0,"1,521.2","17,440","1,890"
2014,58799,"Mega Energy of New England, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,2.0,22,5,488.6,"5,322",27,0.0,0,0,0.0,0,0,490.6,"5,344",32
2014,58799,"Mega Energy of New England, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,838.8,"8,017","1,138","1,055.0","11,548",94,0.0,0,0,0.0,0,0,"1,893.8","19,565","1,232"
2014,58805,Pro Power Providers,D,Bundled,O,TX,Retail Power Marketer,ERCO,359.0,"3,668",192,"4,115.0","46,033",234,.,.,.,.,.,.,"4,474.0","49,701",426
2014,58806,"Mint Energy, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,.,.,.,"1,408.8","12,304",34,.,.,.,.,.,.,"1,408.8","12,304",34
2014,58806,"Mint Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,.,.,.,"13,878.5","111,346",427,.,.,.,.,.,.,"13,878.5","111,346",427
2014,58806,"Mint Energy, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,"2,010.0","18,729",88,.,.,.,.,.,.,"2,010.0","18,729",88
2014,58806,"Mint Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,.,.,.,184.1,"1,451",26,.,.,.,.,.,.,184.1,"1,451",26
2014,58806,"Mint Energy, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,.,.,.,638.7,"5,056",28,.,.,.,.,.,.,638.7,"5,056",28
2014,58851,City of Cerritos - (CA),B,Energy,O,CA,Municipal,CISO,.,.,.,"5,112.8","67,040",309,902.7,"12,150",8,.,.,.,"6,015.5","79,190",317
2014,58853,Kiwi Energy NY LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"43,320.2","250,252","53,050",.,.,.,.,.,.,.,.,.,"43,320.2","250,252","53,050"
2014,58859,"Enertrade Electric, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,76.1,"1,215",78,23.7,398,8,0.0,0,0,0.0,0,0,99.8,"1,613",86
2014,58950,"Galt Power Texas, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,1.6,25,1,0.0,0,0,0.0,0,0,0.0,0,0,1.6,25,1
2014,58951,"Ethical Electric, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,"1,091.8","9,451","2,216",66.6,599,22,0.0,0,0,0.0,0,0,"1,158.4","10,050","2,238"
2014,58951,"Ethical Electric, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,"1,074.4","7,178","1,227",12.3,81,20,0.0,0,0,0.0,0,0,"1,086.7","7,259","1,247"
2014,58951,"Ethical Electric, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,"1,192.0","11,709","2,820",87.5,865,190,0.0,0,0,0.0,0,0,"1,279.5","12,574","3,010"
2014,58951,"Ethical Electric, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,"4,552.1","37,129","6,706",32.0,268,24,0.0,0,0,0.0,0,0,"4,584.1","37,397","6,730"
2014,58951,"Ethical Electric, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,"2,093.8","14,545","2,969",28.4,207,35,0.0,0,0,0.0,0,0,"2,122.2","14,752","3,004"
2014,58951,"Ethical Electric, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,868.1,"7,357","2,032",0.7,7,1,0.0,0,0,0.0,0,0,868.8,"7,364","2,033"
2014,58951,"Ethical Electric, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,4.3,48,14,0.0,0,0,0.0,0,0,0.0,0,0,4.3,48,14
2014,58951,"Ethical Electric, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,"12,327.6","111,147","22,477",150.3,"1,362",338,0.0,0,0,0.0,0,0,"12,477.9","112,509","22,815"
2014,58952,Sperian Energy Corp,B,Energy,O,IL,Retail Power Marketer,PJM,"9,506.6","108,056","7,140",451.8,"6,949",244,.,.,.,.,.,.,"9,958.4","115,005","7,384"
2014,58952,Sperian Energy Corp,B,Energy,O,MD,Retail Power Marketer,PJM,72.0,730,113,.,.,.,.,.,.,.,.,.,72.0,730,113
2014,58952,Sperian Energy Corp,B,Energy,O,NJ,Retail Power Marketer,PJM,421.5,"3,259",177,6.2,51,4,.,.,.,.,.,.,427.7,"3,310",181
2014,58952,Sperian Energy Corp,B,Energy,O,NY,Retail Power Marketer,NYIS,309.0,"2,235",351,.,.,.,.,.,.,.,.,.,309.0,"2,235",351
2014,58952,Sperian Energy Corp,B,Energy,O,OH,Retail Power Marketer,PJM,"4,858.7","62,115","2,397",4.1,50,27,.,.,.,.,.,.,"4,862.8","62,165","2,424"
2014,58952,Sperian Energy Corp,B,Energy,O,PA,Retail Power Marketer,PJM,"13,573.0","133,377","7,647",633.7,"6,898",416,.,.,.,.,.,.,"14,206.7","140,275","8,063"
2014,58953,"Star Energy Partners, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"5,081.5","80,115","10,130",394.2,"4,810",189,0.0,0,0,0.0,0,0,"5,475.7","84,925","10,319"
2014,58954,Breeze LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"2,224.9","21,903","2,677",43.6,400,19,.,.,.,.,.,.,"2,268.5","22,303","2,696"
2014,58955,"Blue Pilot Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,793.0,"3,287",236,"1,022.0","4,221",95,.,.,.,.,.,.,"1,815.0","7,508",331
2014,58955,"Blue Pilot Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"2,191.0","10,583",891,"4,351.0","22,433",775,.,.,.,.,.,.,"6,542.0","33,016","1,666"
2014,58956,"SmartEnergy Holdings, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,55.0,551,380,.,.,.,.,.,.,.,.,.,55.0,551,380
2014,58956,"SmartEnergy Holdings, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,214.0,"1,827","1,517",.,.,.,.,.,.,.,.,.,214.0,"1,827","1,517"
2014,58956,"SmartEnergy Holdings, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"2,386.0","30,485","5,315",.,.,.,.,.,.,.,.,.,"2,386.0","30,485","5,315"
2014,58956,"SmartEnergy Holdings, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,59.0,788,"1,350",.,.,.,.,.,.,.,.,.,59.0,788,"1,350"
2014,58957,"Interstate Gas Supply, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,"95,604.3","1,281,282","127,462","8,776.8","136,648","2,580","47,065.3","783,116","6,902",0.0,0,0,"151,446.4","2,201,046","136,944"
2014,58958,"Border Energy, Inc",B,Energy,O,OH,Retail Power Marketer,PJM,"38,216.0","574,891","44,640","21,306.0","346,694","4,892",0.0,0,0,0.0,0,0,"59,522.0","921,585","49,532"
2014,58963,Brooklet Energy Distribution,D,Bundled,O,TX,Retail Power Marketer,ERCO,"10,045.0","78,622","7,224",768.0,"6,668",106,0.0,0,0,0.0,0,0,"10,813.0","85,290","7,330"
2014,58964,"Alpha Gas and Electric, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"4,254.0","27,114","45,039",.,.,.,.,.,.,.,.,.,"4,254.0","27,114","45,039"
2014,58964,"Alpha Gas and Electric, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"13,220.0","84,084","161,690",.,.,.,.,.,.,.,.,.,"13,220.0","84,084","161,690"
2014,58964,"Alpha Gas and Electric, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,58.0,645,943,.,.,.,.,.,.,.,.,.,58.0,645,943
2014,58965,Energy.Me Midwest LLC,B,Energy,O,DC,Retail Power Marketer,PJM,0.3,4,1,.,.,.,.,.,.,.,.,.,0.3,4,1
2014,58965,Energy.Me Midwest LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"6,097.5","111,559","102,319","75,049.4","1,317,804","91,042",.,.,.,.,.,.,"81,146.9","1,429,363","193,361"
2014,58965,Energy.Me Midwest LLC,B,Energy,O,IL,Retail Power Marketer,MISO,433.9,"10,118","11,345","14,059.2","291,418","26,048",.,.,.,.,.,.,"14,493.1","301,536","37,393"
2014,58965,Energy.Me Midwest LLC,B,Energy,O,MD,Retail Power Marketer,PJM,33.7,402,145,248.8,"2,715",322,.,.,.,.,.,.,282.5,"3,117",467
2014,58965,Energy.Me Midwest LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,163.5,"1,547",60,"16,076.2","178,460","11,745",.,.,.,.,.,.,"16,239.7","180,007","11,805"
2014,58965,Energy.Me Midwest LLC,B,Energy,O,OH,Retail Power Marketer,PJM,217.1,"3,185","2,376","24,490.6","401,771","39,794",.,.,.,.,.,.,"24,707.7","404,956","42,170"
2014,58965,Energy.Me Midwest LLC,B,Energy,O,PA,Retail Power Marketer,PJM,105.7,"1,297",357,"1,890.2","22,465","1,838",.,.,.,.,.,.,"1,995.9","23,762","2,195"
2014,58966,Marathon Power LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,52.0,452,53,"1,654.0","16,923",185,.,.,.,.,.,.,"1,706.0","17,375",238
2014,58966,Marathon Power LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,895.0,"10,662",639,"11,830.0","109,540","2,508",.,.,.,.,.,.,"12,725.0","120,202","3,147"
2014,58966,Marathon Power LLC,B,Energy,O,PA,Retail Power Marketer,PJM,.,.,.,0.6,7,8,.,.,.,.,.,.,0.6,7,8
2014,58967,"SBR Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,962.0,"7,691","1,753",417.0,"3,232",235,.,.,.,.,.,.,"1,379.0","10,923","1,988"
2014,58972,"Realgy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"2,490.0","48,810","4,364","3,234.8","50,075","1,431",.,.,.,.,.,.,"5,724.8","98,885","5,795"
2014,58973,"Discount Energy Group, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,537.0,"5,734",746,.,.,.,.,.,.,.,.,.,537.0,"5,734",746
2014,58973,"Discount Energy Group, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"2,694.9","29,714","3,686",131.1,"1,268",48,.,.,.,.,.,.,"2,826.0","30,982","3,734"
2014,58973,"Discount Energy Group, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,124.1,"2,147",183,0.4,7,2,.,.,.,.,.,.,124.5,"2,154",185
2014,58973,"Discount Energy Group, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"1,021.0","12,373","1,296",5.0,52,4,.,.,.,.,.,.,"1,026.0","12,425","1,300"
2014,58978,"Harborside Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"1,301.0","7,973","2,735",.,.,.,.,.,.,.,.,.,"1,301.0","7,973","2,735"
2014,59012,"Mega Energy of New Hampshire, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,128.6,"1,410",376,712.3,"7,461",612,0.0,0,0,0.0,0,0,840.9,"8,871",988
2014,59013,PUD No 1 of Jefferson County,A,Bundled,O,WA,Political Subdivision,BPAT,"21,166.0","207,160","16,381","3,482.0","33,409","2,393","6,118.0","120,000",92,.,.,.,"30,766.0","360,569","18,866"
2014,59052,Astral Energy LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"3,181.1","24,640","4,549","4,771.6","36,960","2,241",.,.,.,.,.,.,"7,952.7","61,600","6,790"
2014,59052,Astral Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"1,133.7","10,560","1,949","1,700.6","15,840",961,.,.,.,.,.,.,"2,834.3","26,400","2,910"
2014,59053,"Abest Power & Gas, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"2,663.2","31,665","33,887","11,172.7","134,619","18,194",.,.,.,.,.,.,"13,835.9","166,284","52,081"
2014,59053,"Abest Power & Gas, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,3.6,33,29,239.4,"2,444",69,.,.,.,.,.,.,243.0,"2,477",98
2014,59053,"Abest Power & Gas, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,38.0,456,676,60.1,525,164,.,.,.,.,.,.,98.1,981,840
2014,59054,"Eligo Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"5,874.2","78,520","11,675","4,407.9","40,729",148,0.0,0,0,0.0,0,0,"10,282.1","119,249","11,823"
2014,59054,"Eligo Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"4,308.6","48,560","6,602",620.2,"5,795",91,0.0,0,0,0.0,0,0,"4,928.8","54,355","6,693"
2014,59054,"Eligo Energy, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"1,621.6","27,451","2,313",154.3,"8,955",81,0.0,0,0,0.0,0,0,"1,775.9","36,406","2,394"
2014,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",B,Energy,O,CT,Retail Power Marketer,ISNE,"12,089.0","71,104","7,522",0.0,0,0,0.0,0,0,0.0,0,0,"12,089.0","71,104","7,522"
2014,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",B,Energy,O,NJ,Retail Power Marketer,PJM,"6,324.0","55,492","6,469",0.0,0,0,0.0,0,0,0.0,0,0,"6,324.0","55,492","6,469"
2014,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",B,Energy,O,OH,Retail Power Marketer,PJM,"1,169.0","16,143","1,690",0.0,0,0,0.0,0,0,0.0,0,0,"1,169.0","16,143","1,690"
2014,59055,"Choice Energy, LLC d/b/a 4 Choice Energy",B,Energy,O,PA,Retail Power Marketer,PJM,"1,665.0","17,275","2,230",0.0,0,0,0.0,0,0,0.0,0,0,"1,665.0","17,275","2,230"
2014,59057,"Mega Energy of Maine, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,2.4,26,6,1.4,15,1,0.0,0,0,0.0,0,0,3.8,41,7
2014,59058,"Gerdau Ameristeel Energy, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"11,116.0","235,442",2,0.0,0,0,"11,116.0","235,442",2
2014,59059,Town Square Energy,B,Energy,O,CT,Retail Power Marketer,ISNE,"7,164.1","24,002","7,192",767.6,"9,126",196,.,.,.,.,.,.,"7,931.7","33,128","7,388"
2014,59060,Union Atlantic Electricity,B,Energy,O,ME,Retail Power Marketer,ISNE,195.0,"2,844",388,79.5,"1,159",7,.,.,.,.,.,.,274.5,"4,003",395
2014,59061,Pioneer Power LLC DBA Pioneer Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,404.4,"6,361",532,488.8,"8,000",76,0.0,0,0,0.0,0,0,893.2,"14,361",608
2014,59062,"REP Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,"6,077.7","33,305","5,451","1,519.4","22,203","1,363",0.0,0,0,0.0,0,0,"7,597.1","55,508","6,814"
2014,59064,"Great American Power, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"4,291.0","29,680","2,568",63.0,749,14,0.0,0,0,0.0,0,0,"4,354.0","30,429","2,582"
2014,59064,"Great American Power, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"10,549.0","88,446","10,371",682.0,"5,585",455,0.0,0,0,0.0,0,0,"11,231.0","94,031","10,826"
2014,59065,Titan Gas LLC,B,Energy,O,OH,Retail Power Marketer,PJM,"2,444.0","36,895","11,972",86.0,"3,524",78,.,.,.,.,.,.,"2,530.0","40,419","12,050"
2014,59066,VCharge Inc.,B,Energy,O,PA,Retail Power Marketer,PJM,359.3,"4,083",206,.,.,.,.,.,.,.,.,.,359.3,"4,083",206
2014,59082,"Family Energy, Inc. New York",B,Energy,O,NY,Retail Power Marketer,NYIS,"24,082.5","227,005","37,160","8,119.0","76,633","1,520",.,.,.,.,.,.,"32,201.5","303,638","38,680"
2014,59083,SFE Energy Pennsylvania,B,Energy,O,PA,Retail Power Marketer,PJM,"9,348.9","106,555","12,259","3,056.3","34,199",452,.,.,.,.,.,.,"12,405.2","140,754","12,711"
2014,59084,"SFE Energy Maryland, Inc",B,Energy,O,MD,Retail Power Marketer,PJM,"1,655.8","18,778","2,311",509.6,"5,806",63,.,.,.,.,.,.,"2,165.4","24,584","2,374"
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,AZ,Behind the Meter,AZPS,.,.,.,"4,265.2","47,065",10,.,.,.,.,.,.,"4,265.2","47,065",10
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,AZ,Behind the Meter,TEPC,.,.,.,861.0,"7,387",3,.,.,.,.,.,.,861.0,"7,387",3
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,CA,Behind the Meter,CISO,.,.,.,918.5,"5,471",7,63.2,543,1,.,.,.,981.7,"6,014",8
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,CO,Behind the Meter,PSCO,.,.,.,.,.,.,245.9,"6,732",1,.,.,.,245.9,"6,732",1
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,CT,Behind the Meter,ISNE,.,.,.,62.6,522,1,22.8,190,1,.,.,.,85.4,712,2
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,DC,Behind the Meter,PJM,.,.,.,45.3,530,1,.,.,.,.,.,.,45.3,530,1
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,MA,Behind the Meter,ISNE,.,.,.,143.7,"1,057",2,67.5,517,2,.,.,.,211.2,"1,574",4
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,MD,Behind the Meter,PJM,.,.,.,563.1,"5,228",6,541.2,"5,606",4,.,.,.,"1,104.3","10,834",10
2014,59086,"Constellation Solar Holding, LLC",A,Bundled,O,NJ,Behind the Meter,PJM,.,.,.,457.3,"6,863",3,527.6,"8,824",2,.,.,.,984.9,"15,687",5
