Utility Characteristics,,,,IEEE Standard,,,,,,,,,Other Standard,,,,,,,,
Data Year,Utility Number,Utility Name,State,SAIDI With MED,SAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED,SAIFI Without MED,SAIFI With MED Minus LOS,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIDI Without MED,SAIFI With MED,SAIFI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2015,13735,Northcentral Mississippi E P A,MS,"1,188.000",197.770,0.000,3.290,1.630,0.000,"29,915",25.0,Y, , , , , ,,, ,
2015,13750,"Northern Electric Coop, Inc",SD,67.900,67.900,40.460,0.750,0.750,0.270,"6,221",7.2,N, , , , , ,,, ,
2015,13757,North Plains Electric Coop Inc,TX, , , , , , , , ,,434.200,339.700, , ,"6,936",N,F,35.0,Y
2015,13758,"Northern Lights, Inc",ID, , , , , , , , ,,"2,504.000","2,285.000", , ,"18,644",N,F,25.0,Y
2015,13780,Northern States Power Co,MI,156.710,156.530,50.580,1.000,1.000,0.440,"8,941",34.5,Y, , , , , ,,, ,
2015,13780,Northern States Power Co,WI,125.660,80.960,114.130,0.800,0.650,0.690,"242,434",34.5,Y, , , , , ,,, ,
2015,13781,Northern States Power Co - Minnesota,MN,184.370,87.410,179.820,0.960,0.820,0.910,"1,243,744",34.5,Y, , , , , ,,, ,
2015,13781,Northern States Power Co - Minnesota,ND,69.720,69.720,67.730,0.720,0.720,0.690,"91,496",34.5,Y, , , , , ,,, ,
2015,13781,Northern States Power Co - Minnesota,SD,118.730,89.620,118.730,0.970,0.900,0.970,"88,887",34.5,Y, , , , , ,,, ,
2015,13783,Northeast Louisiana Power Coop Inc.,LA, , , , , , , , ,,1.280,1.280,0.990,0.990,"16,879",N,O,19.9,
2015,13788,Northern Wasco County PUD,OR,58.289,35.730,35.730,0.700,0.400,0.400,"9,947",12.5,N, , , , , ,,, ,
2015,13789,Village of Northfield - (VT),VT, , , , , , , , ,, , ,0.210,0.210,"1,831",N,O,34.0,N
2015,13805,Northwest Rural Pub Pwr Dist,NE, , , , , , , , ,,164.100,149.900,0.039,0.032,"3,351",N,L,14.4,Y
2015,13809,NorthWestern Energy - (SD),SD,102.000,93.000,93.000,1.074,0.950,0.950,"64,308",34.5,N, , , , , ,,, ,
2015,13830,Nueces Electric Cooperative,TX,459.575,197.041,426.990,159.557,82.073,142.865,"19,203",25.0,Y, , , , , ,,, ,
2015,13831,City of Norwich - (CT),CT,27.123,27.123,27.123,0.373,0.373,0.373,"20,049",35.0,N, , , , , ,,, ,
2015,13838,"Northfork Electric Coop, Inc",OK, , , , , , , , ,,60.500,1.730, , ,"6,826",,O,25.0,N
2015,13936,Oakdale Electric Coop,WI,201.604,158.462,147.522,1.604,1.488,1.094,"16,438",12.5,N, , , , , ,,, ,
2015,13955,City of Ocala,FL, , , , , , , , ,,87.100, ,1.370, ,"51,843",N,L,12.0,Y
2015,13963,Oconomowoc Utilities,WI, , , , , , , , ,,6.701,0.000,0.060,0.000,"9,278",Y,L,24.9,N
2015,13998,Ohio Edison Co,OH,110.900,96.400,97.400,1.080,1.020,0.870,"1,028,167",34.5,Y, , , , , ,,, ,
2015,14006,Ohio Power Co,OH,239.200,201.500,203.400,1.391,1.323,1.215,"1,455,994",35.0,Y, , , , , ,,, ,
2015,14055,PUD No 1 of Okanogan County,WA, , , , , , , , ,,375.054,112.791,0.913,0.744,"20,871",N,F,24.9,N
2015,14062,Oklahoma Electric Coop Inc,OK,939.700,139.100,892.600,4.300,2.100,3.400,"53,663",24.9,Y, , , , , ,,, ,
2015,14063,Oklahoma Gas & Electric Co,AR, , , , , , , , ,,209.600,178.800,1.200,1.100,"68,241",N,L,34.5,Y
2015,14063,Oklahoma Gas & Electric Co,OK, , , , , , , , ,,964.300,137.200,1.500,0.900,"751,566",N,L,34.5,Y
2015,14074,"Okanogan County Elec Coop, Inc",WA, , , , , , , , ,,45.285,40.200,4.900,4.500,"3,488",N,O,34.0,N
2015,14107,City of Olivia - (MN),MN,1.100, , ,0.030, , ,"1,266",4.1,N, , , , , ,,, ,
2015,14109,"Oregon Trail El Cons Coop, Inc",OR, , , , , , , , ,,195.960,109.680,1.200,1.150,"30,350",N,F,34.5,Y
2015,14127,Omaha Public Power District,NE, , , , , , , , ,,109.210,59.280,0.864,0.616,"363,301",Y,O,13.8,Y
2015,14154,Orange & Rockland Utils Inc,NY, , , , , , , , ,,148.050,148.050,1.013,1.013,"221,203",N,F,34.5,N
2015,14170,Orcas Power & Light Coop,WA,0.590,0.240,0.510,2.899,2.408,1.994,"13,170",12.5,N, , , , , ,,, ,
2015,14175,"Tri-County Electric Coop, Inc",SC,20.160,8.790,0.000,1.779,0.392,0.000,"17,703",14.4,Y, , , , , ,,, ,
2015,14178,"P K M Electric Coop, Inc",MN,137.400,137.400,137.400,7.000,7.000,7.000,"3,779",7.2,N, , , , , ,,, ,
2015,14192,Osage Valley Elec Coop Assn,MO, , , , , , , , ,,303.700,256.800,1.783,1.591,"15,951",N,F,12.5,Y
2015,14194,City of Orrville - (OH),OH, , , , , , , , ,,42.830,16.443,0.484, ,"7,312",Y,L,13.8,N
2015,14202,"Osceola Electric Coop, Inc",IA,132.520,132.520,73.070,2.090,2.090,1.040,"1,164",7.2,N, , , , , ,,, ,
2015,14232,Otter Tail Power Co,MN,53.300,53.300,53.300,0.800,0.800,0.800,"61,100",12.5,Y, , , , , ,,, ,
2015,14245,Overton Power District No 5,NV,26.677, , ,0.378, , ,"14,839",69.0,Y, , , , , ,,, ,
2015,14246,City of Owatonna - (MN),MN,7.190,7.190,7.190,0.100,0.100,0.100,"11,907",12.4,N, , , , , ,,, ,
2015,14251,Owen Electric Coop Inc,KY,159.000,102.000, ,1.560,1.050, ,"59,409",12.5,Y, , , , , ,,, ,
2015,14268,City of Owensboro - (KY),KY,42.900,42.900,42.900,1.346,1.346,1.346,"26,769",15.0,N, , , , , ,,, ,
2015,14289,Ozarks Electric Coop Corp - (AR),AR,125.040,48.780,93.840,1.680,0.640,0.930,"71,793",24.9,Y, , , , , ,,, ,
2015,14328,Pacific Gas & Electric Co,CA,147.200,96.000,147.200,1.052,0.871,1.052,"5,446,629",35.0,Y, , , , , ,,, ,
2015,14354,PacifiCorp,CA,554.500,208.600,545.400,3.042,1.795,2.989,"48,355",34.5,Y, , , , , ,,, ,
2015,14354,PacifiCorp,ID,285.600,219.100,285.600,2.075,1.546,2.075,"77,564",34.5,Y, , , , , ,,, ,
2015,14354,PacifiCorp,OR,284.600,138.800,282.200,1.441,1.036,1.420,"607,450",34.5,Y, , , , , ,,, ,
2015,14354,PacifiCorp,UT,218.500,176.100,218.500,1.483,1.333,1.483,"869,108",34.5,Y, , , , , ,,, ,
2015,14354,PacifiCorp,WA,157.900,99.200,157.900,1.203,0.771,1.203,"137,313",34.5,Y, , , , , ,,, ,
2015,14354,PacifiCorp,WY,214.500,190.600,191.200,1.569,1.493,1.324,"147,443",34.5,Y, , , , , ,,, ,
2015,14381,City of Painesville,OH, , , , , , , , ,,55.420, ,0.646, ,"12,926",Y,L,13.2,Y
2015,14398,Palmetto Electric Coop Inc,SC,58.120,43.339,55.301,0.904,0.660,0.879,"66,879",12.4,N, , , , , ,,, ,
2015,14401,City of Palo Alto - (CA),CA,68.480,68.480,68.480,0.290,0.290,0.290,"28,600",12.0,Y, , , , , ,,, ,
2015,14424,"Panola-Harrison Elec Coop, Inc",LA, , , , , , , , ,,5.400, ,2.030, ,"9,754",,F,7.2,N
2015,14455,City of Paris - (TN),TN, , , , , , , , ,,132.365, ,1.552, ,"22,680",Y,F,13.2,Y
2015,14468,People's Cooperative Services,MN,79.690,50.840,77.950,0.728,0.516,0.683,"17,915",13.8,Y, , , , , ,,, ,
2015,14471,Parke County Rural E M C,IN,326.670,326.670,213.322,2.810,2.810,1.870,"12,125",7.2,Y, , , , , ,,, ,
2015,14534,City of Pasadena - (CA),CA,77.410, , ,0.322, , ,"63,577",17.0,Y, , , , , ,,, ,
2015,14557,"Pee Dee Electric Coop, Inc",SC,191.800,89.900,129.300,0.048,0.043,0.047,"30,369",25.0,Y, , , , , ,,, ,
2015,14563,Pearl River Valley El Pwr Assn,MS,118.140,118.140,117.660,1.961,1.961,1.656,"48,277",25.0,Y, , , , , ,,, ,
2015,14599,"Paulding-Putman Elec Coop, Inc",OH, , , , , , , , ,,97.000,97.000,1.000,1.000,"9,419",N,L,12.5,Y
2015,14606,"Peace River Electric Coop, Inc",FL,159.000,159.000,135.600,1.750,1.750,1.580,"38,064",25.0,Y, , , , , ,,, ,
2015,14610,Orlando Utilities Comm,FL, , , , , , , , ,,32.880,31.770,0.587,0.540,"227,198",N,L,34.5,Y
2015,14624,PUD No 2 of Grant County,WA, , , , , , , , ,,157.480, ,1.265, ,"47,612",N,,13.2,N
2015,14626,"Pedernales Electric Coop, Inc",TX, , , , , , , , ,,102.200,63.200,0.910,0.790,"275,282",N,O,60.0,N
2015,14668,Peninsula Light Company,WA,307.000,58.000, ,2.880,0.470, ,"31,635",12.5,N, , , , , ,,, ,
2015,14711,Pennsylvania Electric Co,PA,203.800,165.300,186.800,1.460,1.310,1.260,"581,832",34.5,Y, , , , , ,,, ,
2015,14715,PPL Electric Utilities Corp,PA,86.200,75.800,78.500,0.740,0.670,0.620,"1,405,213",12.0,N, , , , , ,,, ,
2015,14716,Pennsylvania Power Co,PA,138.500,109.600,105.400,1.260,1.140,0.750,"159,612",23.0,Y, , , , , ,,, ,
2015,14717,Pee Dee Electric Member Corp,NC,157.660,133.900,146.170,1.850,1.740, ,"20,878",14.4,N, , , , , ,,, ,
2015,14724,Pennyrile Rural Electric Coop,KY,292.950,292.950,203.100,3.202,1.925,1.925,"46,408",26.0,Y, , , , , ,,, ,
2015,14864,Petit Jean Electric Coop Corp,AR,219.960,219.960,153.900,1.293,1.293,0.882,"19,685",69.0,N, , , , , ,,, ,
2015,14940,PECO Energy Co,PA,227.000,65.000,227.000,0.940,0.750,0.930,"1,722,629",34.0,Y, , , , , ,,, ,
2015,15016,Pickwick Electric Coop,TN, , , , , , , , ,,248.220,138.660, , ,"20,531",N,,25.0,N
2015,15023,Piedmont Electric Member Corp,NC,311.570,100.710,290.120,1.810,1.130,1.580,"31,398",12.5,N, , , , , ,,, ,
2015,15045,Pike County Light & Power Co,PA, , , , , , , , ,,585.915,79.901,2.733,0.400,"4,531",N,F,34.5,N
2015,15054,"Pioneer Rural Elec Coop, Inc - (OH)",OH,118.000,68.700,115.500,1.000,0.700,0.900,"16,886",12.0,N, , , , , ,,, ,
2015,15073,"Pioneer Electric Coop, Inc - (KS)",KS,185.000,159.000,178.000, , , ,"16,955",13.2,Y, , , , , ,,, ,
2015,15095,City of Piqua - (OH),OH,18.123,11.407,18.123,1.600,0.305,0.200,"10,750",69.0,N, , , , , ,,, ,
2015,15138,"Platte-Clay Electric Coop, Inc",MO,117.255,75.549,112.730,1.201,0.839,1.090,"21,742",12.5,Y, , , , , ,,, ,
2015,15175,Pointe Coupee Elec Member Corp,LA,12.270,3.530, ,0.030,0.020, ,"10,496",69.0,N, , , , , ,,, ,
2015,15188,Polk County Rural Pub Pwr Dist,NE,59.000,59.000,0.000, , , , ,12.5,N, , , , , ,,, ,
2015,15202,City of Ponca City - (OK),OK,102.603,102.603,0.000,1.250,1.250,0.000,"16,034",12.5,Y, , , , , ,,, ,
2015,15229,City of Poplar Bluff - (MO),MO, , , , , , , , ,,39.720, ,0.720, ,"9,597",N,L,69.0,N
2015,15248,Portland General Electric Co,OR,175.000,75.000,164.000,0.780,0.480,0.720,"866,029",35.0,Y, , , , , ,,, ,
2015,15257,"Poudre Valley R  E  A, Inc",CO,212.900,118.000,205.900,1.627,0.972,1.551,"38,610",24.9,Y, , , , , ,,, ,
2015,15263,The Potomac Edison Company,MD,123.500,109.000,110.700,0.890,0.870,0.760,"257,373",34.5,Y, , , , , ,,, ,
2015,15263,The Potomac Edison Company,WV,137.900,137.900,129.200,1.030,1.030,0.940,"137,317",34.5,Y, , , , , ,,, ,
2015,15270,Potomac Electric Power Co,DC,112.430,112.430,112.430,0.686,0.686,0.686,"273,410",34.0,Y, , , , , ,,, ,
2015,15270,Potomac Electric Power Co,MD,113.000,113.000,113.000,1.090,1.090,1.090,"556,465",34.0,Y, , , , , ,,, ,
2015,15291,Prairie Energy Coop,IA, , , , , , , , ,,85.400,56.900,0.910,0.660,"4,328",Y,F,12.5,Y
2015,15293,Powell Valley Electric Coop,TN,151.173,130.959,151.173,2.121,1.995,2.121,"23,038",25.0,N, , , , , ,,, ,
2015,15293,Powell Valley Electric Coop,VA,64.788,56.125,64.788,0.909,0.855,0.909,"8,181",25.0,N, , , , , ,,, ,
2015,15308,Plumas-Sierra Rural Elec Coop,CA, , , , , , , , ,,"2,375.000",619.000, , ,"7,804",N,O,12.5,N
2015,15340,Presque Isle Elec & Gas Coop,MI,"1,367.068",227.491,227.491,2.297,1.319,1.319,"33,754",14.4,N, , , , , ,,, ,
2015,15344,Polk-Burnett Electric Coop,WI,112.200,58.800,102.000,1.280,1.080,0.960,"20,171",12.5,Y, , , , , ,,, ,
2015,15356,Price Electric Coop Inc,WI, , , , , , , , ,,673.000,673.000,11.200,11.200,"9,077",N,L,24.9,N
2015,15386,City of Princeton - (KY),KY,12.249,2.921, ,0.100,0.060, ,"3,892",12.4,N, , , , , ,,, ,
2015,15410,Prince George Electric Coop,VA,201.260,150.000,196.700, , , ,"11,501",25.0,N, , , , , ,,, ,
2015,15419,PUD No 3 of Mason County,WA, , , , , , , , ,,397.300,120.700,1.750,0.660,"32,986",,F,12.5,N
2015,15444,Provo City Corp,UT,24.714,24.714, ,0.168,0.168, ,"34,987",12.5,Y, , , , , ,,, ,
2015,15466,Public Service Co of Colorado,CO,97.040,88.310,95.140,0.980,0.950,0.960,"1,342,640",34.5,Y, , , , , ,,, ,
2015,15470,"Duke Energy Indiana, LLC",IN,211.000,121.000,202.000,1.270,1.030,1.140,"810,872",34.5,N, , , , , ,,, ,
2015,15472,Public Service Co of NH,NH,116.900,106.100,116.820,1.090,1.055,1.080,"510,645",34.5,N, , , , , ,,, ,
2015,15473,Public Service Co of NM,NM,74.630,74.630,0.000,0.780,0.780,0.000,"517,786",46.0,Y, , , , , ,,, ,
2015,15474,Public Service Co of Oklahoma,OK,399.100,112.100,280.300,1.577,1.171,1.236,"540,140",35.0,Y, , , , , ,,, ,
2015,15477,Public Service Elec & Gas Co,NJ,81.330,38.410,81.330,0.687,0.636,0.687,"2,278,286",69.0,Y, , , , , ,,, ,
2015,15500,Puget Sound Energy Inc,WA,760.000,161.000,604.000,2.180,1.040,1.710,"1,114,074",34.5,Y, , , , , ,,, ,
2015,15507,City of Pulaski - (TN),TN,207.320,79.350,207.320,2.150,1.420,2.150,"13,772",13.2,Y, , , , , ,,, ,
2015,15541,Borough of Quakertown - (PA),PA, , , , , , , , ,, , , , , ,,, ,
2015,15671,Randolph Electric Member Corp,NC,170.388,132.027,156.860,1.931,1.547,1.085,"31,274",24.9,N, , , , , ,,, ,
2015,15700,Rayle Electric Membership Corp,GA,384.700,151.800,328.400,3.180,2.140,2.290,"18,301",25.0,Y, , , , , ,,, ,
2015,15748,Town of Reading - (MA),MA,64.410,20.370, ,0.310, , ,"29,787",13.8,N, , , , , ,,, ,
2015,15783,City of Redding - (CA),CA, , , , , , , , ,,40.760,37.940,0.380,0.350,"43,545",N,F,12.5,N
2015,15845,Renville-Sibley Coop Pwr Assn,MN,31.940,31.940,31.940,0.038,0.038,0.038,"1,896",12.0,N, , , , , ,,, ,
2015,15978,City of Richland Center - (WI),WI, , , , , , , , ,,12.304,12.304,0.300,0.300,"2,931",N,L,12.5,N
2015,15989,City of Richmond - (IN),IN, , , , , , , , ,,49.000, ,1.000, ,"20,976",Y,L,15.0,N
2015,16060,Riverland Energy Cooperative,WI,115.370,101.010,88.570,0.918,0.845,0.674,"17,400",12.5,N, , , , , ,,, ,
2015,16063,"Rita Blanca Electric Coop, Inc",TX, , , , , , , , ,,"1,733.100",746.800,0.050,0.040,"7,598",N,L,14.4,N
2015,16082,City of River Falls,WI, , , , , , , , ,,19.600,0.000,0.152,0.000,"6,374",Y,F,12.5,N
2015,16088,City of Riverside - (CA),CA,74.160,74.160,74.160,0.730,0.730,0.730,"108,445",12.0,N, , , , , ,,, ,
2015,16101,Roanoke Electric Member Corp,NC,250.470,231.600,232.730,2.300,2.240,2.000,"13,438",25.0,Y, , , , , ,,, ,
2015,16146,"Navasota Valley Elec Coop, Inc",TX,325.000, , ,2.950, , ,"19,109",24.9,Y, , , , , ,,, ,
2015,16181,Rochester Public Utilities,MN,112.000,34.000,112.000,1.110,0.770,1.110,"50,249",13.8,Y, , , , , ,,, ,
2015,16183,Rochester Gas & Electric Corp,NY,110.700,110.700,110.400,0.868,0.868,0.858,"371,431",34.5,N, , , , , ,,, ,
2015,16195,City of Rock Hill - (SC),SC,189.090,119.660, ,1.650,1.370, ,"36,940",24.9,Y, , , , , ,,, ,
2015,16213,Rockland Electric Co,NJ, , , , , , , , ,,95.200,95.200,0.827,0.827,"71,354",,F,13.2,N
2015,16217,Village of Rockville Centre - (NY),NY, , , , , , , , ,,155.000,155.000,1.670,1.670,"10,143",Y,F,4.2,N
2015,16223,City of Rockwood - (TN),TN,487.478,56.144,0.000,2.800,1.000,0.000,"14,572",12.5,N, , , , , ,,, ,
2015,16226,City of Rocky Mount - (NC),NC,215.790,50.500,215.790,2.630,1.030,2.630,"27,320",12.5,N, , , , , ,,, ,
2015,16259,City of Rolla - (MO),MO,51.476,51.476,51.476,2.900,2.900,2.900,"9,257",34.5,N, , , , , ,,, ,
2015,16284,"Roseau Electric Coop, Inc",MN,210.000,210.000,0.000,1.330,1.330,0.000,"6,148",7.2,N, , , , , ,,, ,
2015,16295,City of Roseville - (CA),CA, , , , , , , , ,,30.180,30.180,0.231,0.231,"57,446",N,F,60.0,N
2015,16368,Runestone Electric Assn,MN,153.180,105.960,114.120,1.510,1.370,1.080,"13,959",7.2,N, , , , , ,,, ,
2015,16382,"Rural Electric Coop, Inc",OK,352.100,201.400,338.500,2.631,2.587,2.587,"11,524",25.0,Y, , , , , ,,, ,
2015,16420,Rural Electric Conven Coop,IL,89.611,89.611,89.611,0.791,0.791,0.791,"5,802",15.0,Y, , , , , ,,, ,
2015,16461,"Rusk County Electric Coop, Inc",TX,"1,791.700",444.100,"1,708.600", , , ,"22,334",14.0,Y, , , , , ,,, ,
2015,16463,City of Ruston - (LA),LA,209.000, , ,1.960, , ,"10,401",13.8,N, , , , , ,,, ,
2015,16496,Rutherford Elec Member Corp,NC,61.870,55.370,56.050,0.823,0.786,0.731,"68,372",15.0,Y, , , , , ,,, ,
2015,16534,Sacramento Municipal Util Dist,CA, , , , , , , , ,,70.900,70.900,1.350,1.350,"620,731",N,L,69.0,N
2015,16555,Salem Electric - (OR),OR, , , , , , , , ,,20.000,20.000,0.382,0.382,"18,887",N,L,12.4,N
2015,16558,City of Salem - (VA),VA,15.500,15.500, ,0.200,0.200, ,"13,383",12.5,N, , , , , ,,, ,
2015,16572,Salt River Project,AZ,59.340,41.570,40.320,0.809,0.664,0.620,"990,535",35.0,N, , , , , ,,, ,
2015,16587,Salt River Electric Coop Corp,KY,105.800,88.700,100.400,1.060,0.980,0.970,"49,666",12.4,N, , , , , ,,, ,
2015,16603,"San Luis Valley R E C, Inc",CO,106.200,78.200,105.800,0.750,0.660,0.660,"12,151",25.0,Y, , , , , ,,, ,
2015,16604,City of San Antonio - (TX),TX,227.490,54.617, ,1.690,0.763, ,"761,271",35.0,N, , , , , ,,, ,
2015,16606,"Santee Electric Coop, Inc",SC,236.850,161.050,225.880, , , ,"43,812",25.0,N, , , , , ,,, ,
2015,16609,San Diego Gas & Electric Co,CA,63.260,57.920,63.260,0.618,0.526,0.618,"1,426,623",12.5,Y, , , , , ,,, ,
2015,16611,Access Energy Coop,IA, , , , , , , , ,,479.000,109.000,2.340,1.390,"9,158",Y,L,12.5,Y
2015,16613,Sam Houston Electric Coop Inc,TX,801.000,402.000, , , , ,"71,938",34.5,N, , , , , ,,, ,
2015,16616,"San Isabel Electric Assn, Inc",CO, , , , , , , , ,,595.254,216.102,2.971,1.822,"23,847",N,L,24.9,Y
2015,16627,San Patricio Electric Coop Inc,TX,267.430, ,252.520,2.035, ,1.725,"11,343",24.9,Y, , , , , ,,, ,
2015,16638,"San Bernard Electric Coop, Inc",TX,276.642,159.719, ,2.360,1.810, ,"26,329",14.4,Y, , , , , ,,, ,
2015,16649,Sangre De Cristo Elec Assn Inc,CO, , , , , , , , ,,358.270,265.800,1.600,1.340,"11,862",N,F,12.5,Y
2015,16655,City of Santa Clara - (CA),CA, , , , , , , , ,,73.960, ,0.590, ,"53,300",N,L,12.0,N
2015,16679,City of Sauk Centre - (MN),MN,0.914,0.914, ,0.018,0.018, ,"2,283",15.0,N, , , , , ,,, ,
2015,16740,Scenic Rivers Energy Coop,WI, , , , , , , , ,,160.200,160.200,0.290,0.290,"13,901",N,L,7.2,N
2015,16751,Three Rivers Electric Coop,MO,125.470,99.080,119.080,1.138,1.048,0.914,"22,067",25.0,Y, , , , , ,,, ,
2015,16805,SEMO Electric Cooperative,MO, , , , , , , , ,,4.500,2.900,2.770,2.470,"15,875",N,L, ,N
2015,16829,City of Scottsboro,AL,77.417,77.417,77.417,3.716,3.716,3.716,"8,185",7.2,N, , , , , ,,, ,
2015,16852,City of Seaford- (DE),DE, , , , , , , , ,,32.600,32.600,0.600,0.600,"3,850",N,L,12.4,N
2015,16854,"Heartland Rural Elec Coop, Inc",KS,257.012,257.012,127.484,2.559,2.559,0.918,"11,347",34.5,Y, , , , , ,,, ,
2015,16865,Sawnee Electric Membership Corporation,GA,612.330,58.800,589.000,1.770,1.460,0.310,"164,874",24.9,Y, , , , , ,,, ,
2015,16868,City of Seattle - (WA),WA,183.190,62.500,183.190,0.660,0.500,0.660,"437,194",26.4,N, , , , , ,,, ,
2015,16900,City of Seguin - (TX),TX, , , , , , , , ,,14.560,7.250,0.240,0.050,"8,431",Y,O,12.0,N
2015,16920,Sedgwick County El Coop Assn Inc,KS,783.180,101.390,754.720,2.390,1.300,1.790,"6,531",12.5,N, , , , , ,,, ,
2015,16930,Sequachee Valley Electric Coop,TN,152.252,152.252,150.009,1.488,1.488,1.488,"35,107",24.9,N, , , , , ,,, ,
2015,16949,Sevier County Electric System,TN,310.000,224.000,310.000,2.204,1.917,2.204,"55,751",25.0,Y, , , , , ,,, ,
2015,16971,Shakopee Public Utilities Comm,MN,41.890,41.890,41.890,0.500,0.500,0.500,"16,643",13.8,N, , , , , ,,, ,
2015,17008,Sharyland Utilities LP,TX,"1,329.000",171.850, ,4.610,1.840, ,"47,757",25.0,N, , , , , ,,, ,
2015,17037,City of Shelby - (NC),NC, , , , , , , , ,,123.017,50.443,1.400,0.700,"8,136",Y,L,12.5,N
2015,17038,RushShelby Energy,IN, , , , , , , , ,,217.900,217.800,0.015, ,"14,561",N,F,12.5,Y
2015,17044,"Shelby Energy Co-op, Inc",KY,226.900,107.650,203.320,1.460,0.990,1.180,"15,854",25.0,N, , , , , ,,, ,
2015,17066,Shenandoah Valley Elec Coop,VA,158.000,158.000,158.000,1.600,1.600,1.440,"89,984",69.0,Y, , , , , ,,, ,
2015,17166,Sierra Pacific Power Co,NV,275.000,117.000,0.000,1.464,1.020,0.000,"346,406",60.0,Y, , , , , ,,, ,
2015,17177,City of Sikeston - (MO),MO, , , , , , , , ,,48.830, ,0.630, ,"9,291",N,L,15.0,Y
2015,17184,City of Siloam Springs - (AR),AR,40.116,18.950,40.116,0.400,0.200,0.400,"7,221",15.0,N, , , , , ,,, ,
2015,17252,Singing River Elec Pwr Assn,MS,191.530,164.680,191.530, , , ,"71,792",25.0,N, , , , , ,,, ,
2015,17260,North West Rural Electric Coop,IA, , , , , , , , ,,64.865,64.865,0.719,0.719,"9,754",N,F,7.2,N
2015,17267,Sioux Valley SW Elec Coop,MN,91.220,91.220,42.550,1.470,1.470,0.610,"3,539",25.0,Y, , , , , ,,, ,
2015,17267,Sioux Valley SW Elec Coop,SD,151.930,151.930,101.290,1.120,1.120,0.950,"20,608",12.5,Y, , , , , ,,, ,
2015,17279,PUD No 1 of Skamania Co,WA, , , , , , , , ,,2.690,1.380,1.250,0.780,"5,915",N,O,12.5,N
2015,17324,Slinger Utilities,WI, , , , , , , , ,,0.105,0.000,0.002,0.000,"2,276",N,L,25.0,N
2015,17470,PUD 1 of Snohomish County,WA, , , , , , , , ,,"1,373.600",81.000,2.600,0.850,"359,854",N,L,12.5,N
2015,17534,"South Alabama Elec Coop, Inc",AL, , , , , , , , ,,115.501,90.478,1.044,0.930,"16,248",N,L,25.0,Y
2015,17539,South Carolina Electric&Gas Company,SC,154.500,96.600,143.900,1.620,1.340,1.290,"696,664",23.9,Y, , , , , ,,, ,
2015,17543,South Carolina Public Service Authority,SC,37.247,23.025,24.380,0.601,0.292,0.305,"170,758",34.5,N, , , , , ,,, ,
2015,17548,South Central Public Pwr Dist,NE, , , , , , , , ,,77.890,53.380, , ,"6,256",N,O,12.5,N
2015,17564,South Kentucky Rural E C C,KY,182.450,162.870, ,1.820,1.710, ,"68,138",25.0,Y, , , , , ,,, ,
2015,17565,South Louisiana Elec Coop Assn,LA, , , , , , , , ,,5.508,5.508,3.689,3.689,"21,571",N,L,24.9,Y
2015,17572,South River Elec Member Corp,NC, , , , , , , , ,,227.200, , , ,"43,364",N,O, ,N
2015,17585,"Southeastern IL Elec Coop, Inc",IL,174.178,161.465, ,1.579,1.512, ,"23,955",12.4,Y, , , , , ,,, ,
2015,17603,Southeastern Electric Coop Inc - (OK),OK,577.550, , ,0.270, , ,"14,268",14.4,Y, , , , , ,,, ,
2015,17609,Southern California Edison Co,CA,114.827,100.151,114.827,0.916,0.859,0.916,"5,033,330",35.0,Y, , , , , ,,, ,
2015,17631,Southern Illinois Elec Coop,IL, , , , , , , , ,,170.000,170.000, , ,"11,232",N,O,12.5,Y
2015,17633,Southern Indiana Gas & Elec Co,IN, , , , , , , , ,,84.200,70.900,0.937,0.850,"148,000",N,F,12.5,Y
2015,17637,Southern Maryland Elec Coop Inc,MD, , , , , , , , ,,233.400,233.400,2.080,2.080,"163,303",N,F,12.5,Y
2015,17643,"Southern Iowa Elec Coop, Inc",IA,266.330,117.324,242.389,2.164,1.074,1.055,"4,738",7.2,N, , , , , ,,, ,
2015,17647,Southern Pine Elec Power Assn,MS, , , , , , , , ,,282.000,282.000, , ,"66,655",N,F, ,N
2015,17671,Southwest Arkansas E C C,AR,318.000,248.400,154.800,2.023,1.791,1.143,"27,809",24.0,Y, , , , , ,,, ,
2015,17683,Southwest Mississippi E P A,MS,"1,003.680",859.700,797.590, , , ,"25,383",34.5,N, , , , , ,,, ,
2015,17684,Southwest Louisiana E M C,LA, , , , , , , , ,,4.480,2.770,3.260,2.240,"106,683",N,O,14.4,Y
2015,17694,Southwest Tennessee E M C,TN, , , , , , , , ,,246.000, ,2.040, ,"49,632",N,L,12.5,Y
2015,17697,Southwestern Electric Coop Inc - (IL),IL,160.000,144.000,127.000,1.632,1.503,1.315,"23,276",13.0,N, , , , , ,,, ,
2015,17698,Southwestern Electric Power Co,AR,290.600,123.500,256.100,1.220,1.063,1.067,"116,276",35.0,Y, , , , , ,,, ,
2015,17698,Southwestern Electric Power Co,LA,586.300,364.100,556.200,3.132,2.620,2.966,"229,869",35.0,Y, , , , , ,,, ,
2015,17698,Southwestern Electric Power Co,TX,594.600,248.300,468.100,2.711,2.073,2.341,"183,784",35.0,Y, , , , , ,,, ,
