Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,SERVICE_TYPE,"Data Type
O = Observed
I = Imputed",State,Ownership,BA_CODE,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2013,55878,Hudson Energy Services,B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,440.0,"11,795",85,0.0,0,0,0.0,0,0,440.0,"11,795",85
2013,55878,Hudson Energy Services,B,Energy,O,PA,Retail Power Marketer,PJM,666.2,"9,327",100,"62,572.0","876,977","5,069",0.0,0,0,0.0,0,0,"63,238.2","886,304","5,169"
2013,55878,Hudson Energy Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,102.2,"2,206",73,"531,045.8","9,998,011","49,367",0.0,0,0,0.0,0,0,"531,148.0","10,000,217","49,440"
2013,55936,Entergy Gulf States - LA LLC,A,Bundled,O,LA,Investor Owned,MISO,"465,291.8","5,206,322","334,378","438,488.2","5,435,688","52,947","502,056.6","9,021,305","3,399",0.0,0,0,"1,405,836.6","19,663,315","390,724"
2013,55937,Entergy Texas Inc.,A,Bundled,O,TX,Investor Owned,MISO,"541,867.9","5,725,554","368,081","319,289.9","4,684,096","47,937","317,135.5","6,403,940","5,087",.,.,.,"1,178,293.3","16,813,590","421,105"
2013,55959,Roughrider Electric Cooperativ,A,Bundled,O,ND,Cooperative,WAUE,"12,661.0","159,708","9,302","29,167.0","312,996","3,300","16,062.0","225,317",64,.,.,.,"57,890.0","698,021","12,666"
2013,55962,City of Victorville - (CA),A,Bundled,O,CA,Municipal,CISO,.,.,.,.,.,.,"9,503.3","73,733",48,.,.,.,"9,503.3","73,733",48
2013,55982,Heart of Texas Electric Coop,A,Bundled,O,TX,Cooperative,ERCO,"26,292.0","292,786","15,493","5,728.0","58,238","4,324","3,232.0","56,850",282,.,.,.,"35,252.0","407,874","20,099"
2013,56146,Black Hills/Colorado Elec.Util,A,Bundled,O,CO,Investor Owned,PSCO,"96,189.7","618,779","82,169","100,695.5","820,179","11,912","37,744.4","370,543",63,.,.,.,"234,629.6","1,809,501","94,144"
2013,56196,Just Energy New York Corp.,B,Energy,O,NY,Retail Power Marketer,NYIS,"107,268.1","1,008,271","143,969","26,585.6","200,036","4,310",0.0,0,0,0.0,0,0,"133,853.7","1,208,307","148,279"
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"13,366.3","176,846","17,230","4,621.1","59,357","1,776",0.0,0,0,0.0,0,0,"17,987.4","236,203","19,006"
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,37.1,443,195,42.1,535,52,0.0,0,0,0.0,0,0,79.2,978,247
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,DE,Retail Power Marketer,PJM,0.3,3,1,0.0,0,0,0.0,0,0,0.0,0,0,0.3,3,1
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,IL,Retail Power Marketer,MISO,"17,966.3","299,556","30,826","8,196.4","154,015","4,139",0.0,0,0,0.0,0,0,"26,162.7","453,571","34,965"
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"22,865.6","264,456","19,486","3,456.7","43,375","1,214",0.0,0,0,0.0,0,0,"26,322.3","307,831","20,700"
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"32,612.5","363,243","33,175","21,575.3","272,527","5,666",0.0,0,0,0.0,0,0,"54,187.8","635,770","38,841"
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"163,906.8","2,039,031","209,393","26,229.6","324,238","12,479",0.0,0,0,0.0,0,0,"190,136.4","2,363,269","221,872"
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"36,824.8","492,194","39,200","11,052.6","152,031","4,511",0.0,0,0,0.0,0,0,"47,877.4","644,225","43,711"
2013,56212,"Ambit Energy Holdings, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,1.5,22,38,0.0,0,0,0.0,0,0,0.0,0,0,1.5,22,38
2013,56212,"Ambit Energy Holdings, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"568,193.6","5,110,569","350,201","60,838.0","900,166","30,005",.,.,.,.,.,.,"629,031.6","6,010,735","380,206"
2013,56220,Anthracite Power & Light,B,Energy,O,PA,Retail Power Marketer,PJM,791.6,"11,105",802,"19,290.8","298,038",205,0.0,0,0,0.0,0,0,"20,082.4","309,143","1,007"
2013,56247,Mega Energy LP DBA Texans Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,548.0,"5,609","2,390",375.0,"4,255",306,.,.,.,.,.,.,923.0,"9,864","2,696"
2013,56248,"Young Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"22,136.0","147,746","15,428",0.0,0,0,0.0,0,0,0.0,0,0,"22,136.0","147,746","15,428"
2013,56254,"Duquesne Light Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"130,316.5","2,053,736","4,110","43,479.2","901,888",654,0.0,0,0,"173,795.7","2,955,624","4,764"
2013,56255,"Brilliant Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"38,614.4","374,783","21,637","41,813.9","383,638","8,162",0.0,0,0,0.0,0,0,"80,428.3","758,421","29,799"
2013,56260,OnPAC Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"1,225.7","12,436","1,025","1,849.3","17,672",256,0.0,0,0,0.0,0,0,"3,075.0","30,108","1,281"
2013,56265,Energy Plus Holdings LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,"27,643.0","214,202","20,243","12,675.0","98,455","3,410",0.0,0,0,0.0,0,0,"40,318.0","312,657","23,653"
2013,56265,Energy Plus Holdings LLC,B,Energy,O,IL,Retail Power Marketer,MISO,"18,271.0","186,449","20,462","4,408.0","44,986","1,792",0.0,0,0,0.0,0,0,"22,679.0","231,435","22,254"
2013,56265,Energy Plus Holdings LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,"8,401.0","77,695","9,756",541.0,"4,910",285,0.0,0,0,0.0,0,0,"8,942.0","82,605","10,041"
2013,56265,Energy Plus Holdings LLC,B,Energy,O,MD,Retail Power Marketer,PJM,"25,536.0","202,065","14,857","5,214.0","40,974",968,0.0,0,0,0.0,0,0,"30,750.0","243,039","15,825"
2013,56265,Energy Plus Holdings LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,"45,814.0","341,980","34,230","22,425.0","168,992","4,548",0.0,0,0,0.0,0,0,"68,239.0","510,972","38,778"
2013,56265,Energy Plus Holdings LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"33,596.0","246,116","33,613","29,141.0","213,566","7,526",0.0,0,0,0.0,0,0,"62,737.0","459,682","41,139"
2013,56265,Energy Plus Holdings LLC,B,Energy,O,OH,Retail Power Marketer,PJM,615.0,"7,479",701,50.0,605,16,0.0,0,0,0.0,0,0,665.0,"8,084",717
2013,56265,Energy Plus Holdings LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"45,882.0","384,486","38,267","9,136.0","77,758","2,251",0.0,0,0,0.0,0,0,"55,018.0","462,244","40,518"
2013,56265,Energy Plus Holdings LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"23,251.0","230,565","13,761","1,139.0","11,292",784,0.0,0,0,0.0,0,0,"24,390.0","241,857","14,545"
2013,56279,"Spartan Renewable Energy, Inc",B,Energy,O,MI,Retail Power Marketer,MISO,.,.,.,.,.,.,"5,774.3","67,376",1,.,.,.,"5,774.3","67,376",1
2013,56286,"Frontier Utilities, Inc.",D,Bundled,O,TX,Retail Power Marketer,ERCO,"26,656.5","237,780","17,262","1,870.0","20,676",572,.,.,.,.,.,.,"28,526.5","258,456","17,834"
2013,56292,"Bounce Energy, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,103.7,"1,525",691,3.3,41,8,.,.,.,.,.,.,107.0,"1,566",699
2013,56292,"Bounce Energy, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,"3,538.2","46,500","4,096",200.8,"2,600",89,.,.,.,.,.,.,"3,739.0","49,100","4,185"
2013,56292,"Bounce Energy, Inc.",D,Bundled,O,TX,Retail Power Marketer,ERCO,"103,702.9","985,055","67,437","12,126.4","109,978","5,853",.,.,.,.,.,.,"115,829.3","1,095,033","73,290"
2013,56298,True Electric LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"3,938.0","40,650","2,579",169.0,"1,652",95,0.0,0,0,0.0,0,0,"4,107.0","42,302","2,674"
2013,56315,"EDF Industrial Power Services (TX), LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,0.0,0,0,"390,467.5","9,772,216",28,0.0,0,0,"390,467.5","9,772,216",28
2013,56326,dPi Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"11,643.0","104,654","8,010","4,300.0","41,936",460,0.0,0,0,0.0,0,0,"15,943.0","146,590","8,470"
2013,56360,Discount Power,D,Bundled,O,TX,Retail Power Marketer,ERCO,900.7,"10,850",488,443.0,"5,668",69,0.0,0,0,0.0,0,0,"1,343.7","16,518",557
2013,56379,"MC Squared Energy Services, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,"75,385.0","1,563,536","134,312","47,100.0","726,925","9,904","5,306.0","91,136",79,0.0,0,0,"127,791.0","2,381,597","144,295"
2013,56408,"UGI Energy Services, Inc.",B,Energy,O,DC,Retail Power Marketer,PJM,0.0,0,0,445.0,"5,520",23,0.0,0,0,0.0,0,0,445.0,"5,520",23
2013,56408,"UGI Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0.0,0,0,"3,070.0","41,847",77,0.0,0,0,0.0,0,0,"3,070.0","41,847",77
2013,56408,"UGI Energy Services, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"7,480.0","108,138",548,0.0,0,0,0.0,0,0,"7,480.0","108,138",548
2013,56408,"UGI Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,"13,665.0","179,381",489,0.0,0,0,0.0,0,0,"13,665.0","179,381",489
2013,56408,"UGI Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,"20,918.0","416,041","1,117",0.0,0,0,0.0,0,0,"20,918.0","416,041","1,117"
2013,56408,"UGI Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,"1,069.0","13,181","1,025","76,297.0","1,026,808","6,956",0.0,0,0,0.0,0,0,"77,366.0","1,039,989","7,981"
2013,56428,"Potentia Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"19,256.9","156,964","10,746","4,510.8","41,031",896,0.0,0,0,0.0,0,0,"23,767.7","197,995","11,642"
2013,56441,Our Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"5,189.0","53,896","3,393","13,308.0","167,104","1,493",0.0,0,0,0.0,0,0,"18,497.0","221,000","4,886"
2013,56496,"UP Power Marketing, LLC",B,Energy,O,MI,Retail Power Marketer,MISO,0.0,0,0,234.0,"3,234",4,"2,449.0","32,260",5,0.0,0,0,"2,683.0","35,494",9
2013,56501,"Palmco Power NJ, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"21,783.0","154,202","26,598",691.0,"4,833",254,.,.,.,.,.,.,"22,474.0","159,035","26,852"
2013,56502,"Duke Energy Retail Sales, LLC",B,Energy,O,OH,Retail Power Marketer,PJM,"71,479.2","1,235,196","93,930","178,603.7","3,537,977","1,926","96,790.4","2,373,381",51,.,.,.,"346,873.3","7,146,554","95,907"
2013,56504,Major Energy Electric Services,B,Energy,O,NY,Retail Power Marketer,NYIS,"23,338.0","209,715","24,790","15,974.0","180,451","2,968",0.0,0,0,0.0,0,0,"39,312.0","390,166","27,758"
2013,56521,"Devonshire Energy, LLC",B,Energy,O,DC,Retail Power Marketer,PJM,0.0,0,0,"1,062.0","15,338",1,0.0,0,0,0.0,0,0,"1,062.0","15,338",1
2013,56521,"Devonshire Energy, LLC",B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"6,722.0","94,939",1,0.0,0,0,0.0,0,0,"6,722.0","94,939",1
2013,56521,"Devonshire Energy, LLC",B,Energy,O,NH,Retail Power Marketer,ISNE,0.0,0,0,"4,392.0","64,275",1,0.0,0,0,0.0,0,0,"4,392.0","64,275",1
2013,56521,"Devonshire Energy, LLC",B,Energy,O,RI,Retail Power Marketer,ISNE,0.0,0,0,"1,434.0","20,280",1,0.0,0,0,0.0,0,0,"1,434.0","20,280",1
2013,56522,"Backyard Farms Energy, LLC",B,Energy,O,ME,Retail Power Marketer,ISNE,0.0,0,0,0.0,0,0,"3,476.0","45,829",1,0.0,0,0,"3,476.0","45,829",1
2013,56528,JP Morgan,B,Energy,O,OR,Retail Power Marketer,PGE,0.0,0,0,0.0,0,0,"5,115.8","141,687",1,0.0,0,0,"5,115.8","141,687",1
2013,56528,JP Morgan,B,Energy,O,WA,Retail Power Marketer,PSEI,0.0,0,0,0.0,0,0,"38,219.7","590,691",2,0.0,0,0,"38,219.7","590,691",2
2013,56571,AP Holdings LLC,B,Energy,O,MD,Retail Power Marketer,PJM,54.0,"1,286","1,135","1,507.0","37,920",389,.,.,.,.,.,.,"1,561.0","39,206","1,524"
2013,56571,AP Holdings LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,195.0,"4,110",468,"10,564.0","247,511","1,280",.,.,.,.,.,.,"10,759.0","251,621","1,748"
2013,56571,AP Holdings LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"2,720.0","37,150","4,216","11,179.0","135,829","2,262",.,.,.,.,.,.,"13,899.0","172,979","6,478"
2013,56571,AP Holdings LLC,B,Energy,O,OH,Retail Power Marketer,PJM,"3,746.0","93,615","7,356","9,852.0","246,005",509,.,.,.,.,.,.,"13,598.0","339,620","7,865"
2013,56571,AP Holdings LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"3,745.0","94,042","3,508","44,644.0","943,954","2,588",.,.,.,.,.,.,"48,389.0","1,037,996","6,096"
2013,56571,AP Holdings LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"23,498.0","283,307","8,791","122,253.0","2,108,080","9,993",.,.,.,.,.,.,"145,751.0","2,391,387","18,784"
2013,56573,"Palmco Power PA, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"10,773.0","90,008","9,618",970.0,"9,580",238,.,.,.,.,.,.,"11,743.0","99,588","9,856"
2013,56586,Tara Energy Resources,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"21,117.0","228,718","1,548",0.0,0,0,0.0,0,0,"21,117.0","228,718","1,548"
2013,56587,"Reach Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"6,366.0","68,966","3,385",0.0,0,0,0.0,0,0,0.0,0,0,"6,366.0","68,966","3,385"
2013,56620,NextEra Retail of Texas LP,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"22,639.6","316,818","3,288",0.0,0,0,0.0,0,0,"22,639.6","316,818","3,288"
2013,56692,Marin Clean Energy,B,Energy,O,CA,Retail Power Marketer,CISO,"38,801.1","536,685","110,563","39,174.1","524,344","14,619",0.0,.,.,0.0,.,.,"77,975.2","1,061,029","125,182"
2013,56697,Ameren Illinois Company,A,Bundled,O,IL,Investor Owned,MISO,"500,300.0","5,474,417","511,114","232,388.0","2,804,396","72,908","69,404.0","1,666,670",390,795.0,"13,149",1,"802,887.0","9,958,632","584,413"
2013,56697,Ameren Illinois Company,C,Delivery,O,IL,Investor Owned,MISO,"282,371.0","6,310,372","550,795","193,715.0","9,844,827","86,746","44,350.0","10,861,122",616,134.0,"6,295",1,"520,570.0","27,022,616","638,158"
2013,56734,Smart Prepaid Electric,D,Bundled,O,TX,Retail Power Marketer,ERCO,"3,807.0","30,610","4,564",0.0,0,0,0.0,0,0,0.0,0,0,"3,807.0","30,610","4,564"
2013,56735,"Reliable Power, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,0.0,0,0,"1,027.0","8,523",1,0.0,0,0,0.0,0,0,"1,027.0","8,523",1
2013,56735,"Reliable Power, LLC",B,Energy,O,PA,Retail Power Marketer,NYIS,0.0,0,0,"1,749.0","23,764",1,0.0,0,0,0.0,0,0,"1,749.0","23,764",1
2013,56737,"Stream Energy Pennsylvania, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,"87,241.0","1,029,606","92,152","6,840.0","84,069","1,625",.,.,.,.,.,.,"94,081.0","1,113,675","93,777"
2013,56738,Infinite Electric LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"6,587.0","69,455","4,284","4,188.3","43,774","1,385",0.0,0,0,0.0,0,0,"10,775.3","113,229","5,669"
2013,56775,Entrust Energy,B,Energy,O,IL,Retail Power Marketer,PJM,0.3,5,4,0.0,0,0,0.0,0,0,0.0,0,0,0.3,5,4
2013,56775,Entrust Energy,B,Energy,O,MD,Retail Power Marketer,PJM,199.9,"1,973","1,537",0.0,0,0,0.0,0,0,0.0,0,0,199.9,"1,973","1,537"
2013,56775,Entrust Energy,B,Energy,O,NY,Retail Power Marketer,NYIS,11.7,141,144,0.0,0,0,0.0,0,0,0.0,0,0,11.7,141,144
2013,56775,Entrust Energy,B,Energy,O,OH,Retail Power Marketer,PJM,145.3,"2,178","1,091",0.0,0,0,0.0,0,0,0.0,0,0,145.3,"2,178","1,091"
2013,56775,Entrust Energy,B,Energy,O,PA,Retail Power Marketer,PJM,207.7,"2,161",894,3.5,40,43,0.0,0,0,0.0,0,0,211.2,"2,201",937
2013,56775,Entrust Energy,D,Bundled,O,TX,Retail Power Marketer,ERCO,"59,891.0","522,295","47,770",0.0,0,0,0.0,0,0,0.0,0,0,"59,891.0","522,295","47,770"
2013,56793,"Palmco Power CT, LLC",B,Energy,O,CT,Retail Power Marketer,ISNE,"4,969.0","37,603","6,989",55.0,559,38,.,.,.,.,.,.,"5,024.0","38,162","7,027"
2013,56810,American Light and Power,D,Bundled,O,TX,Retail Power Marketer,ERCO,"1,857.0","17,332","1,277",98.0,"1,343",45,0.0,0,0,0.0,0,0,"1,955.0","18,675","1,322"
2013,56876,"Stream Energy Maryland, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"16,951.0","183,302","13,556","1,245.0","15,037",328,.,.,.,.,.,.,"18,196.0","198,339","13,884"
2013,56921,BluCo Energy LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,"1,296.0","11,534","1,862","3,799.0","36,788",795,.,.,.,.,.,.,"5,095.0","48,322","2,657"
2013,56961,Veteran Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"1,854.9","18,736","1,466",62.5,618,16,0.0,0,0,0.0,0,0,"1,917.4","19,354","1,482"
2013,56982,PBF Power Marketing LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"2,273.0","36,280",1,0.0,0,0,"2,273.0","36,280",1
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,.,.,.,.,.,.,"5,044.9","77,837",18,.,.,.,"5,044.9","77,837",18
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,DC,Retail Power Marketer,PJM,188.0,"2,146",230,69.9,862,10,"7,808.4","109,190",15,"20,992.7","321,491",1,"29,059.0","433,689",256
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,DE,Retail Power Marketer,PJM,375.8,"4,040",331,30.5,379,1,"30,343.0","415,326",31,.,.,.,"30,749.3","419,745",363
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,IL,Retail Power Marketer,PJM,807.8,"14,158","1,583","6,201.0","111,505","1,440","7,906.7","193,878",27,.,.,.,"14,915.5","319,541","3,050"
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,"1,046.2","14,634","1,723",.,.,.,"33,718.2","515,381",46,.,.,.,"34,764.4","530,015","1,769"
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,MD,Retail Power Marketer,PJM,571.5,"7,196",436,"2,477.3","31,055",340,"42,607.5","628,011",285,"18,183.2","278,543",1,"63,839.5","944,805","1,062"
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,689.2,"7,749",668,"4,308.4","46,687",496,"77,448.8","1,111,444",417,"13,125.9","169,185",1,"95,572.3","1,335,065","1,582"
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,0.0,0,0,"2,955.8","42,918",5,0.0,0,0,"2,955.8","42,918",5
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,OH,Retail Power Marketer,PJM,0.0,0,0,0.0,0,0,"1,707.6","38,488",4,0.0,0,0,"1,707.6","38,488",4
2013,57037,Reliant Energy Northeast LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"20,504.1","295,069","21,154","16,572.5","213,857",868,"43,787.5","705,802",509,.,.,.,"80,864.1","1,214,728","22,531"
2013,57038,"Amerigreen Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"2,242.0","47,250",1,0.0,0,0,0.0,0,0,"2,242.0","47,250",1
2013,57040,PNE Energy Supply LLC,B,Energy,O,NH,Retail Power Marketer,ISNE,927.0,"12,394",753,"1,031.0","17,401",18,0.0,0,0,0.0,0,0,"1,958.0","29,795",771
2013,57067,GDF Suez Energy Solutions LLC,B,Energy,O,IL,Retail Power Marketer,PJM,0.0,0,0,690.0,"12,876",285,0.0,0,0,0.0,0,0,690.0,"12,876",285
2013,57067,GDF Suez Energy Solutions LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,0.0,0,0,"1,825.0","24,897",917,0.0,0,0,0.0,0,0,"1,825.0","24,897",917
2013,57067,GDF Suez Energy Solutions LLC,B,Energy,O,MD,Retail Power Marketer,PJM,0.0,0,0,"2,503.0","35,213",814,0.0,0,0,0.0,0,0,"2,503.0","35,213",814
2013,57067,GDF Suez Energy Solutions LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,"1,570.0","20,616",680,0.0,0,0,0.0,0,0,"1,570.0","20,616",680
2013,57067,GDF Suez Energy Solutions LLC,B,Energy,O,PA,Retail Power Marketer,PJM,0.0,0,0,"1,014.0","12,510",364,0.0,0,0,0.0,0,0,"1,014.0","12,510",364
2013,57067,GDF Suez Energy Solutions LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,0.0,0,0,"2,363.0","22,733",617,0.0,0,0,0.0,0,0,"2,363.0","22,733",617
2013,57074,"Stream Energy New Jersey, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"26,264.0","262,756","28,098","3,363.0","38,036",870,.,.,.,.,.,.,"29,627.0","300,792","28,968"
2013,57131,American Power Partners LLC,B,Energy,O,DC,Retail Power Marketer,PJM,10.5,118,133,0.1,1,2,0.0,0,0,0.0,0,0,10.6,119,135
2013,57131,American Power Partners LLC,B,Energy,O,MD,Retail Power Marketer,PJM,"5,922.8","65,210","6,479",32.3,385,48,0.0,0,0,0.0,0,0,"5,955.1","65,595","6,527"
2013,57131,American Power Partners LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0.2,2,1,0.0,0,0,0.0,0,0,0.0,0,0,0.2,2,1
2013,57131,American Power Partners LLC,B,Energy,O,PA,Retail Power Marketer,PJM,"2,914.0","38,558","4,464",47.3,610,63,0.0,0,0,0.0,0,0,"2,961.3","39,168","4,527"
2013,57132,"US Retailers, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"46,982.8","486,004","27,174",.,.,.,.,.,.,.,.,.,"46,982.8","486,004","27,174"
2013,57185,"Palmco Power MD, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,"10,157.0","78,045","9,411",31.0,265,13,.,.,.,.,.,.,"10,188.0","78,310","9,424"
2013,57192,"EDF Industrial Power Services (NY), LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,0.0,0,0,0.0,0,0,624.9,"11,955",1,0.0,0,0,624.9,"11,955",1
2013,57205,"EDF Industrial Power Services (IL), LLC",B,Energy,O,IL,Retail Power Marketer,MISO,0.0,0,0,0.0,0,0,"4,719.8","125,127",3,0.0,0,0,"4,719.8","125,127",3
2013,57307,"Plymouth Rock Energy, LLC",B,Energy,O,IL,Retail Power Marketer,PJM,86.5,"1,305",662,88.0,"1,292",185,0.0,0,0,0.0,0,0,174.5,"2,597",847
2013,57307,"Plymouth Rock Energy, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,56.4,586,326,123.2,"1,313",222,0.0,0,.,0.0,0,.,179.6,"1,899",548
2013,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NJ,Retail Power Marketer,PJM,"4,053.2","41,154","6,696","19,677.3","234,045","3,805",0.0,0,0,0.0,0,0,"23,730.5","275,199","10,501"
2013,57307,"Plymouth Rock Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,"3,320.1","27,363","4,219","69,898.5","817,177","12,468",0.0,0,.,0.0,0,.,"73,218.6","844,540","16,687"
2013,57307,"Plymouth Rock Energy, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,357.8,"4,044",490,491.3,"6,898",219,0.0,0,0,0.0,0,0,849.1,"10,942",709
2013,57350,Summer Energy LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"19,890.0","199,028","14,070","5,024.0","58,190","1,226",.,.,.,.,.,.,"24,914.0","257,218","15,296"
2013,57368,NEPM II,B,Energy,O,ME,Retail Power Marketer,ISNE,"70,247.0","947,193","157,113","6,221.0","83,890","2,328",254.0,"3,420",95,0.0,0,0,"76,722.0","1,034,503","159,536"
2013,57394,4Change Energy Company,D,Bundled,O,TX,Retail Power Marketer,ERCO,"13,573.9","134,402","13,923",114.6,"1,497",24,0.0,0,0,0.0,0,0,"13,688.5","135,899","13,947"
2013,57426,"Everything Energy, LLC",D,Bundled,O,TX,Retail Power Marketer,ERCO,"14,436.9","133,277","8,464","1,204.2","8,222",198,.,.,.,.,.,.,"15,641.1","141,499","8,662"
2013,57428,Source Power & Gas LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,"3,314.0","60,006","4,608","13,929.0","265,669",404,0.0,0,0,0.0,0,0,"17,243.0","325,675","5,012"
2013,57453,Independence Energy Group LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,"1,074.9","8,375","1,021",91.0,718,37,0.0,0,0,0.0,0,0,"1,165.9","9,093","1,058"
2013,57453,Independence Energy Group LLC,B,Energy,O,IL,Retail Power Marketer,PJM,"10,594.0","103,666","14,749",594.0,"5,743",320,0.0,0,0,0.0,0,0,"11,188.0","109,409","15,069"
2013,57453,Independence Energy Group LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,760.0,"4,981",551,254.0,"1,792",80,0.0,0,0,0.0,0,0,"1,014.0","6,773",631
2013,57453,Independence Energy Group LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,866.0,"6,166","1,064",61.0,341,24,0.0,0,0,0.0,0,0,927.0,"6,507","1,088"
2013,57453,Independence Energy Group LLC,B,Energy,O,OH,Retail Power Marketer,PJM,296.0,"3,858",421,14.0,200,20,0.0,0,0,0.0,0,0,310.0,"4,058",441
